ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
701	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73944583	73944662	73999608	74000496
702	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73944583	73944662	74004269	74004532
706	"ENSG00000225470.8"	"JPX"	chrX	+	73962734	73962801	73946998	73947374	74004269	74004532
709	"ENSG00000225470.8"	"JPX"	chrX	+	73984443	73984541	73944583	73944662	73994863	73994961
714	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73944181	73944662	73999608	74000496
716	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73944181	73944662	74031615	74032804
723	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73962730	73962801	73999608	74000496
724	"ENSG00000225470.8"	"JPX"	chrX	+	73994839	73994961	73962730	73962801	74004269	74007684
728	"ENSG00000225470.8"	"JPX"	chrX	+	73994863	73994961	73984443	73984541	73998767	73998844
731	"ENSG00000225470.8"	"JPX"	chrX	+	73997043	73997166	73994839	73994961	73999608	74000496
734	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	73998844	73944341	73944662	73999608	74000205
739	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	73998844	73962730	73962801	73999608	74000205
740	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	73998844	73962730	73962801	74004269	74004529
745	"ENSG00000225470.8"	"JPX"	chrX	+	73998767	73998844	73997040	73997166	73999608	74000205
751	"ENSG00000225470.8"	"JPX"	chrX	+	73999354	74000496	73962734	73962801	74004269	74004543
754	"ENSG00000067177.15"	"PHKA1"	chrX	-	72593103	72593274	72584248	72584302	72602157	72602273
757	"ENSG00000067177.15"	"PHKA1"	chrX	-	72603118	72603220	72602157	72602273	72605270	72605400
759	"ENSG00000067177.15"	"PHKA1"	chrX	-	72695707	72695876	72684497	72684580	72705197	72705245
766	"ENSG00000147099.21"	"HDAC8"	chrX	-	72385144	72385295	72351732	72351838	72488932	72489041
770	"ENSG00000147099.21"	"HDAC8"	chrX	-	72488932	72489041	72460154	72464731	72567888	72568030
772	"ENSG00000147099.21"	"HDAC8"	chrX	-	72488932	72489041	72473415	72474729	72567888	72568030
775	"ENSG00000147099.21"	"HDAC8"	chrX	-	72490928	72491006	72484850	72489041	72567888	72568030
781	"ENSG00000147099.21"	"HDAC8"	chrX	-	72495155	72495268	72488932	72489041	72567888	72568030
789	"ENSG00000147099.21"	"HDAC8"	chrX	-	72568753	72568884	72567581	72568030	72572650	72572681
790	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572104	72568753	72568884	72572650	72572704
791	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572109	72567888	72568030	72572650	72572659
792	"ENSG00000147099.21"	"HDAC8"	chrX	-	72572056	72572109	72568753	72568884	72572650	72572659
797	"ENSG00000147162.14"	"OGT"	chrX	+	71544566	71548023	71537828	71538072	71554512	71554592
799	"ENSG00000147162.14"	"OGT"	chrX	+	71561774	71561900	71559587	71559677	71562846	71563017
800	"ENSG00000147162.14"	"OGT"	chrX	+	71563129	71563246	71562846	71563017	71563328	71563499
801	"ENSG00000147162.14"	"OGT"	chrX	+	71564600	71564753	71563328	71563499	71567499	71567752
802	"ENSG00000147133.15"	"TAF1"	chrX	+	71382760	71382868	71382535	71382663	71383961	71384135
803	"ENSG00000147133.15"	"TAF1"	chrX	+	71382990	71383164	71382760	71382868	71383961	71384135
804	"ENSG00000147133.15"	"TAF1"	chrX	+	71388737	71388868	71388236	71388378	71389584	71389665
805	"ENSG00000147133.15"	"TAF1"	chrX	+	71393300	71393476	71392874	71392994	71394066	71394245
807	"ENSG00000147133.15"	"TAF1"	chrX	+	71454169	71454237	71424153	71424238	71454740	71454857
809	"ENSG00000147133.15"	"TAF1"	chrX	+	71459149	71459251	71458240	71458357	71459551	71459708
812	"ENSG00000147140.16"	"NONO"	chrX	+	71284396	71284453	71283589	71283721	71284983	71285097
814	"ENSG00000147140.16"	"NONO"	chrX	+	71284396	71284453	71283589	71283721	71291778	71291821
815	"ENSG00000147140.16"	"NONO"	chrX	+	71284983	71285097	71283589	71283721	71290628	71290791
818	"ENSG00000147140.16"	"NONO"	chrX	+	71290628	71290791	71284396	71284453	71291778	71291821
819	"ENSG00000147140.16"	"NONO"	chrX	+	71294226	71294528	71291778	71291972	71296564	71296660
820	"ENSG00000147140.16"	"NONO"	chrX	+	71294397	71294528	71291868	71291972	71296564	71296660
821	"ENSG00000147140.16"	"NONO"	chrX	+	71298706	71298816	71297835	71298508	71299941	71300269
824	"ENSG00000196338.12"	"NLGN3"	chrX	+	71167010	71167800	71164142	71164328	71169253	71170293
827	"ENSG00000120509.10"	"PDZD11"	chrX	-	70289254	70289354	70288429	70288513	70289859	70289979
828	"ENSG00000120509.10"	"PDZD11"	chrX	-	70289254	70289593	70288429	70288513	70289859	70289913
831	"ENSG00000181704.12"	"YIPF6"	chrX	+	68510678	68510776	68499050	68499123	68511848	68511977
834	"ENSG00000079482.13"	"OPHN1"	chrX	-	68212107	68212212	68210152	68210282	68213861	68213972
835	"ENSG00000079482.13"	"OPHN1"	chrX	-	68234486	68234588	68213861	68213972	68274737	68274809
840	"ENSG00000089472.16"	"HEPH"	chrX	+	66173588	66173801	66172354	66172599	66188358	66188541
841	"ENSG00000089472.16"	"HEPH"	chrX	+	66200539	66200752	66198877	66199028	66203363	66203577
842	"ENSG00000089472.16"	"HEPH"	chrX	+	66255034	66255141	66208114	66208246	66258839	66258979
843	"ENSG00000089472.16"	"HEPH"	chrX	+	66256104	66256330	66255034	66255141	66258839	66258979
870	"ENSG00000165591.6"	"FAAH2"	chrX	+	57331597	57331807	57310592	57310729	57341270	57341390
871	"ENSG00000165591.6"	"FAAH2"	chrX	+	57341270	57341390	57331597	57331807	57378650	57378786
872	"ENSG00000165591.6"	"FAAH2"	chrX	+	57431917	57432037	57380911	57381029	57446927	57447039
873	"ENSG00000165591.6"	"FAAH2"	chrX	+	57448523	57448718	57446927	57447039	57488756	57489196
885	"ENSG00000083750.12"	"RRAGB"	chrX	+	55722185	55722285	55719313	55719347	55729293	55729360
902	"ENSG00000158526.8"	"TSR2"	chrX	+	54440689	54440780	54440403	54440502	54443399	54443491
903	"ENSG00000158526.8"	"TSR2"	chrX	+	54440689	54440780	54440403	54440502	54444415	54448032
904	"ENSG00000158526.8"	"TSR2"	chrX	+	54443399	54443491	54440403	54440502	54444415	54448032
905	"ENSG00000158526.8"	"TSR2"	chrX	+	54443399	54443491	54440689	54440780	54444415	54448032
906	"ENSG00000158526.8"	"TSR2"	chrX	+	54444007	54444184	54443399	54443491	54444415	54448032
907	"ENSG00000172943.19"	"PHF8"	chrX	-	53987077	53987163	53985815	53985949	53987765	53987944
910	"ENSG00000172943.19"	"PHF8"	chrX	-	54016594	54016736	54014376	54014563	54022258	54022262
911	"ENSG00000172943.19"	"PHF8"	chrX	-	54017660	54017821	54016594	54016736	54022258	54022262
915	"ENSG00000072501.17"	"SMC1A"	chrX	-	53383096	53383253	53382505	53382660	53394777	53394888
916	"ENSG00000072501.17"	"SMC1A"	chrX	-	53394777	53394888	53383096	53383253	53396226	53396378
917	"ENSG00000072501.17"	"SMC1A"	chrX	-	53399588	53399730	53396471	53396617	53403565	53403672
918	"ENSG00000072501.17"	"SMC1A"	chrX	-	53399588	53399730	53396471	53396617	53405011	53405149
919	"ENSG00000072501.17"	"SMC1A"	chrX	-	53403565	53403672	53396471	53396617	53405011	53405149
920	"ENSG00000072501.17"	"SMC1A"	chrX	-	53403565	53403672	53399588	53399730	53405011	53405149
921	"ENSG00000072501.17"	"SMC1A"	chrX	-	53403776	53403893	53403565	53403672	53405011	53405149
922	"ENSG00000072501.17"	"SMC1A"	chrX	-	53405011	53405149	53403776	53403893	53405244	53405391
923	"ENSG00000072501.17"	"SMC1A"	chrX	-	53413231	53413435	53412899	53413138	53414757	53414870
924	"ENSG00000072501.17"	"SMC1A"	chrX	-	53414757	53414870	53413231	53413435	53422491	53422728
925	"ENSG00000072501.17"	"SMC1A"	chrX	-	53414980	53415169	53414757	53414870	53422491	53422728
926	"ENSG00000072501.17"	"SMC1A"	chrX	-	53421894	53422040	53413231	53413435	53422491	53422728
930	"ENSG00000232593.7"	"KANTR"	chrX	+	53099471	53099608	53094147	53094284	53141847	53142707
932	"ENSG00000232593.7"	"KANTR"	chrX	+	53099471	53099608	53094399	53094474	53141847	53142707
933	"ENSG00000232593.7"	"KANTR"	chrX	+	53099471	53099608	53094399	53094474	53166920	53170914
939	"ENSG00000268350.7"	"FAM156A"	chrX	-	52956272	52956346	52955153	52955246	52995305	52995464
941	"ENSG00000268350.7"	"FAM156A"	chrX	-	52956272	52956755	52955153	52955246	52995305	52995472
951	"ENSG00000179222.17"	"MAGED1"	chrX	+	51898113	51898193	51897794	51897886	51898580	51898643
952	"ENSG00000179222.17"	"MAGED1"	chrX	+	51898284	51898327	51897794	51898193	51898580	51898643
958	"ENSG00000049769.14"	"PPP1R3F"	chrX	+	49285833	49287727	49281980	49282063	49299275	49299435
959	"ENSG00000049769.14"	"PPP1R3F"	chrX	+	49299275	49299435	49281980	49282063	49301350	49301400
960	"ENSG00000101997.13"	"CCDC22"	chrX	+	49247495	49247558	49246730	49246925	49247648	49247768
965	"ENSG00000012211.13"	"PRICKLE3"	chrX	-	49176902	49177202	49174801	49176265	49177992	49178179
966	"ENSG00000102007.11"	"PLP2"	chrX	+	49173387	49173483	49173128	49173281	49174334	49174425
970	"ENSG00000068308.13"	"OTUD5"	chrX	-	48923632	48923746	48922210	48923295	48923850	48924052
971	"ENSG00000068308.13"	"OTUD5"	chrX	-	48934463	48934612	48925846	48926050	48934710	48934867
973	"ENSG00000068308.13"	"OTUD5"	chrX	-	48944189	48944283	48934953	48935018	48956976	48957189
977	"ENSG00000126768.12"	"TIMM17B"	chrX	-	48896758	48896858	48895037	48895101	48897723	48897762
978	"ENSG00000102103.16"	"PQBP1"	chrX	+	48898491	48898576	48898317	48898350	48901189	48901301
979	"ENSG00000102103.16"	"PQBP1"	chrX	+	48901189	48901301	48897937	48898576	48901929	48902042
984	"ENSG00000015285.10"	"WAS"	chrX	+	48683267	48683363	48676595	48676748	48683819	48683985
985	"ENSG00000015285.10"	"WAS"	chrX	+	48685546	48685633	48684282	48684423	48685733	48685836
986	"ENSG00000015285.10"	"WAS"	chrX	+	48685733	48685836	48684282	48684423	48685945	48685987
988	"ENSG00000101940.18"	"WDR13"	chrX	+	48598716	48598957	48597491	48598037	48599352	48599462
989	"ENSG00000101940.18"	"WDR13"	chrX	+	48598750	48598957	48597514	48598037	48599352	48599462
995	"ENSG00000102317.18"	"RBM3"	chrX	+	48576507	48576604	48575898	48576419	48577025	48577109
998	"ENSG00000147155.11"	"EBP"	chrX	+	48522192	48522252	48521868	48521907	48523753	48524072
999	"ENSG00000147155.11"	"EBP"	chrX	+	48522192	48522252	48521868	48521907	48523922	48524072
1000	"ENSG00000147155.11"	"EBP"	chrX	+	48523698	48524072	48521807	48521907	48526988	48527025
1001	"ENSG00000147155.11"	"EBP"	chrX	+	48523753	48524072	48521804	48521907	48526988	48527025
1002	"ENSG00000147155.11"	"EBP"	chrX	+	48523922	48524072	48521798	48521907	48526988	48527025
1005	"ENSG00000197779.13"	"ZNF81"	chrX	+	47842649	47842768	47836945	47837007	47846104	47846321
1007	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47652080	47652144	47657571	47657639
1008	"ENSG00000126756.12"	"UXT"	chrX	-	47657182	47657290	47652080	47652144	47657781	47657863
1009	"ENSG00000126756.12"	"UXT"	chrX	-	47657571	47657639	47652080	47652144	47657781	47657863
1013	"ENSG00000147124.12"	"ZNF41"	chrX	-	47467409	47467760	47456271	47456398	47482458	47482585
1014	"ENSG00000102226.9"	"USP11"	chrX	+	47239069	47239179	47232689	47233219	47239789	47239907
1015	"ENSG00000102226.9"	"USP11"	chrX	+	47239069	47239179	47233391	47233533	47239789	47239907
1016	"ENSG00000102226.9"	"USP11"	chrX	+	47239350	47239481	47239069	47239179	47239789	47239907
1021	"ENSG00000102225.16"	"CDK16"	chrX	+	47222272	47222342	47218775	47219105	47223551	47223728
1022	"ENSG00000102225.16"	"CDK16"	chrX	+	47226278	47226402	47225964	47226027	47226582	47226703
1023	"ENSG00000102225.16"	"CDK16"	chrX	+	47227378	47227469	47226993	47227223	47228566	47228644
1026	"ENSG00000182872.16"	"RBM10"	chrX	+	47147356	47147498	47145220	47145485	47169314	47169498
1027	"ENSG00000182872.16"	"RBM10"	chrX	+	47147356	47147498	47145446	47145516	47169314	47169498
1029	"ENSG00000182872.16"	"RBM10"	chrX	+	47175018	47175092	47173127	47173197	47176499	47176586
1031	"ENSG00000182872.16"	"RBM10"	chrX	+	47185054	47185204	47182161	47182326	47185441	47185630
1032	"ENSG00000182872.16"	"RBM10"	chrX	+	47185301	47185367	47185054	47185204	47185441	47185630
1036	"ENSG00000065923.10"	"SLC9A7"	chrX	-	46631585	46631649	46620976	46621059	46643235	46643389
1037	"ENSG00000065923.10"	"SLC9A7"	chrX	-	46635588	46635648	46631585	46631649	46643235	46643389
1038	"ENSG00000065923.10"	"SLC9A7"	chrX	-	46651109	46651223	46648685	46648797	46651315	46651404
1039	"ENSG00000065923.10"	"SLC9A7"	chrX	-	46682335	46682535	46679677	46679755	46758704	46759055
1040	"ENSG00000236751.2"	"LINC01186"	chrX	-	46322986	46323049	46307505	46307818	46326374	46326454
1042	"ENSG00000229563.7"	"LINC01204"	chrX	+	45510496	45510595	45505387	45505465	45521607	45521848
1043	"ENSG00000229563.7"	"LINC01204"	chrX	+	45518953	45519178	45505404	45505465	45521607	45521848
1044	"ENSG00000069509.6"	"FUNDC1"	chrX	-	44527236	44527365	44523638	44524275	44538466	44538542
1045	"ENSG00000069509.6"	"FUNDC1"	chrX	-	44538466	44538542	44527236	44527365	44541944	44542101
1047	"ENSG00000069535.14"	"MAOB"	chrX	-	43775174	43775272	43769306	43769418	43778681	43778739
1048	"ENSG00000069535.14"	"MAOB"	chrX	-	43838867	43839005	43803299	43803404	43843669	43843764
1050	"ENSG00000069535.14"	"MAOB"	chrX	-	43844505	43844645	43843799	43843934	43882253	43882303
1052	"ENSG00000147044.21"	"CASK"	chrX	-	41523950	41524034	41514933	41520596	41531006	41531209
1054	"ENSG00000147044.21"	"CASK"	chrX	-	41534705	41534786	41531006	41531209	41534892	41534900
1055	"ENSG00000147044.21"	"CASK"	chrX	-	41542690	41542806	41534892	41534973	41553718	41553915
1060	"ENSG00000147044.21"	"CASK"	chrX	-	41559778	41559847	41553718	41553915	41561558	41561644
1062	"ENSG00000147044.21"	"CASK"	chrX	-	41671427	41671530	41665276	41665452	41739383	41739456
1064	"ENSG00000147044.21"	"CASK"	chrX	-	41853096	41853227	41787177	41787283	41922929	41923048
1065	"ENSG00000147044.21"	"CASK"	chrX	-	41853114	41853227	41786809	41787283	41922929	41922947
1072	"ENSG00000156313.14"	"RPGR"	chrX	-	38273385	38273477	38269169	38269832	38276586	38276772
1073	"ENSG00000156313.14"	"RPGR"	chrX	-	38275088	38275146	38273385	38273477	38276586	38276772
1075	"ENSG00000156313.14"	"RPGR"	chrX	-	38287093	38287245	38276586	38276772	38287860	38288041
1079	"ENSG00000156313.14"	"RPGR"	chrX	-	38287860	38288041	38276586	38276772	38290958	38291024
1090	"ENSG00000156313.14"	"RPGR"	chrX	-	38323398	38323524	38321026	38321089	38327339	38327422
1095	"ENSG00000130962.17"	"PRRG1"	chrX	+	37406208	37406259	37349274	37349395	37425839	37426000
1100	"ENSG00000198947.15"	"DMD"	chrX	-	31173538	31173604	31172347	31172413	31177931	31177970
1101	"ENSG00000198947.15"	"DMD"	chrX	-	31173538	31173604	31172347	31172413	31178668	31178805
1102	"ENSG00000198947.15"	"DMD"	chrX	-	31177931	31177970	31172347	31172413	31178668	31178805
1114	"ENSG00000101868.11"	"POLA1"	chrX	+	24716883	24716971	24716361	24716454	24717289	24717491
1118	"ENSG00000101868.11"	"POLA1"	chrX	+	24745417	24745542	24743229	24743329	24748310	24748460
1119	"ENSG00000101868.11"	"POLA1"	chrX	+	24748869	24748992	24748310	24748460	24809897	24809930
1121	"ENSG00000101868.11"	"POLA1"	chrX	+	24888005	24888122	24843545	24843677	24930452	24930549
1125	"ENSG00000184831.14"	"APOO"	chrX	-	23868592	23868688	23858641	23858733	23874402	23874457
1126	"ENSG00000184831.14"	"APOO"	chrX	-	23868592	23868688	23858641	23858733	23878914	23879007
1127	"ENSG00000184831.14"	"APOO"	chrX	-	23874402	23874457	23858641	23858733	23878914	23879034
1129	"ENSG00000184831.14"	"APOO"	chrX	-	23880844	23880952	23878914	23879034	23907693	23907903
1131	"ENSG00000130066.16"	"SAT1"	chrX	+	23783799	23783883	23783657	23783709	23785519	23785560
1133	"ENSG00000130066.16"	"SAT1"	chrX	+	23785327	23785429	23783657	23783709	23785519	23785560
1134	"ENSG00000130066.16"	"SAT1"	chrX	+	23785327	23785429	23783799	23783883	23785519	23785560
1135	"ENSG00000123130.17"	"ACOT9"	chrX	-	23704992	23705080	23704693	23704844	23705508	23705594
1136	"ENSG00000123130.17"	"ACOT9"	chrX	-	23707876	23707944	23706627	23706739	23713134	23713208
1139	"ENSG00000123130.17"	"ACOT9"	chrX	-	23730815	23730986	23730526	23730564	23733171	23733197
1140	"ENSG00000123130.17"	"ACOT9"	chrX	-	23733171	23733217	23730815	23730986	23743124	23743250
1143	"ENSG00000123130.17"	"ACOT9"	chrX	-	23756926	23757109	23735918	23736016	23762436	23762582
1145	"ENSG00000123131.13"	"PRDX4"	chrX	+	23679164	23679287	23674989	23675106	23682395	23682526
1147	"ENSG00000102172.16"	"SMS"	chrX	+	21967195	21967316	21940708	21940873	21971896	21971990
1148	"ENSG00000102172.16"	"SMS"	chrX	+	21967195	21967316	21940708	21940873	21977060	21977236
1154	"ENSG00000184368.16"	"MAP7D2"	chrX	-	20015222	20015327	20013568	20013625	20016093	20016325
1157	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19537716	19537780	19533976	19536458	19541924	19542193
1158	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19545921	19546050	19541924	19542193	19549973	19550083
1160	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19607937	19608045	19594948	19595000	19631863	19631958
1161	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19631863	19631958	19607937	19608045	19683822	19684028
1162	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19631863	19631958	19607937	19608045	19836124	19836282
1163	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19645399	19645475	19631863	19631958	19670861	19670998
1164	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19645399	19645475	19631863	19631958	19683822	19684028
1165	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19645399	19645475	19631863	19631958	19695611	19695741
1166	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19683822	19684028	19631863	19631958	19695611	19695741
1167	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19683822	19684028	19645399	19645475	19695611	19695741
1168	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19687616	19687691	19683822	19684028	19694994	19695051
1169	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19694994	19695051	19683822	19684028	19695611	19695741
1170	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19695611	19695741	19645399	19645475	19706880	19706984
1171	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19695611	19695741	19645399	19645475	19746317	19746411
1172	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19706880	19706984	19645399	19645475	19746317	19746411
1173	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19706880	19706984	19695611	19695741	19746317	19746411
1174	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19746317	19746441	19706880	19706984	19836124	19836282
1175	"ENSG00000147010.18"	"SH3KBP1"	chrX	-	19836124	19836282	19746317	19746441	19887306	19887459
1179	"ENSG00000044446.12"	"PHKA2"	chrX	-	18899172	18899226	18897162	18897333	18900669	18900699
1180	"ENSG00000044446.12"	"PHKA2"	chrX	-	18900669	18900699	18897162	18897333	18901484	18901603
1183	"ENSG00000044446.12"	"PHKA2"	chrX	-	18920031	18920201	18918680	18918854	18924055	18924134
1184	"ENSG00000044446.12"	"PHKA2"	chrX	-	18924380	18924525	18924055	18924134	18925667	18925777
1185	"ENSG00000044446.12"	"PHKA2"	chrX	-	18943709	18943808	18941528	18941675	18945077	18945158
1186	"ENSG00000044446.12"	"PHKA2"	chrX	-	18951103	18951272	18948743	18948826	18952493	18952541
1187	"ENSG00000044446.12"	"PHKA2"	chrX	-	18954253	18954412	18952493	18952541	18983854	18984114
1191	"ENSG00000102098.19"	"SCML2"	chrX	-	18256847	18257030	18247768	18247882	18258043	18258247
1194	"ENSG00000047634.15"	"SCML1"	chrX	+	17744070	17744219	17737468	17737680	17746017	17746098
1195	"ENSG00000047634.15"	"SCML1"	chrX	+	17745455	17745539	17737550	17737680	17746014	17746098
