ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
193	"ENSG00000100296.13"	"THOC5"	chr22	-	29544459	29544603	29544459	29544508	29544579	29544603	193	1033,954,920	21,14,31	809,803,1070	11,8,17	220	149	0.0130520492846	0.183544825037	0.971,0.979,0.953	0.98,0.986,0.977	-0.013
194	"ENSG00000100276.10"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	194	0,3,0	2,2,8	0,0,2	2,1,2	298	149	0.63460587407	1.0	0.0,0.429,0.0	0.0,0.0,0.333	0.032
195	"ENSG00000235954.7"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	195	0,1,5	1,1,1	2,0,3	0,0,0	298	149	1	1.0	0.0,0.333,0.714	1.0,NA,1.0	-0.651
196	"ENSG00000235954.7"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27998071	27998152	196	3,1,6	0,0,0	2,1,1	1,0,0	298	149	1	1.0	1.0,1.0,1.0	0.5,1.0,1.0	0.167
198	"ENSG00000235954.7"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27998152	27998603	27998838	198	4,2,2	3,1,12	5,3,3	0,0,2	298	149	8.04725830069e-05	0.00581673074099	0.4,0.5,0.077	1.0,1.0,0.429	-0.484
200	"ENSG00000197077.13"	"KIAA1671"	chr22	+	25174239	25177522	25174239	25174489	25177347	25177522	200	1,0,0	4,11,10	0,1,1	4,7,11	298	149	1	1.0	0.111,0.0,0.0	0.0,0.067,0.043	0.0
202	"ENSG00000100031.19"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	202	72,52,74	6,4,2	62,69,67	6,1,5	267	149	0.764471714339	1.0	0.87,0.879,0.954	0.852,0.975,0.882	-0.002
204	"ENSG00000100031.19"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	204	0,2,2	196,180,143	3,1,1	211,148,220	230	149	1	1.0	0.0,0.007,0.009	0.009,0.004,0.003	0.0
207	"ENSG00000131002.12"	"TXLNGY"	chrY	+	19593398	19597665	19593398	19593593	19597590	19597665	207	211,281,246	40,34,41	225,223,229	18,26,21	298	149	0.00611714534124	0.111535950055	0.725,0.805,0.75	0.862,0.811,0.845	-0.079
214	"ENSG00000100034.14"	"PPM1F"	chr22	-	21924875	21925662	21924875	21925028	21925568	21925662	214	3,2,4	0,2,5	1,7,10	1,3,0	298	149	0.182710495142	0.90901615319	1.0,0.333,0.286	0.333,0.538,1.0	-0.084
215	"ENSG00000100023.19"	"PPIL2"	chr22	+	21694936	21695496	21694936	21695070	21695393	21695496	215	7,9,9	192,169,161	15,13,6	146,158,161	298	149	0.126267118174	0.742667888615	0.018,0.026,0.027	0.049,0.04,0.018	-0.012
216	"ENSG00000100023.19"	"PPIL2"	chr22	+	21694936	21695496	21694936	21695070	21695397	21695496	216	7,9,11	9,3,6	15,14,7	8,7,9	298	149	0.956906350177	1.0	0.28,0.6,0.478	0.484,0.5,0.28	0.031
218	"ENSG00000183506.17"	"PI4KAP2"	chr22	-	21477996	21478694	21477996	21478101	21478584	21478694	218	0,0,0	13,14,22	0,1,1	16,8,8	298	149	1	1.0	0.0,0.0,0.0	0.0,0.059,0.059	-0.039
220	"ENSG00000206140.11"	"TMEM191C"	chr22	+	21467893	21468202	21467893	21468017	21468151	21468202	220	9,15,8	0,0,1	9,9,16	0,0,1	283	149	1	1.0	1.0,1.0,0.808	1.0,1.0,0.894	-0.029
222	"ENSG00000206140.11"	"TMEM191C"	chr22	+	21467893	21468431	21467893	21468202	21468314	21468431	222	10,9,13	0,0,0	5,7,14	1,0,0	261	149	1	1.0	1.0,1.0,1.0	0.741,1.0,1.0	0.086
223	"ENSG00000206140.11"	"TMEM191C"	chr22	+	21467893	21468431	21467893	21468017	21468353	21468431	223	6,6,7	0,0,0	5,5,9	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.818	0.061
224	"ENSG00000206140.11"	"TMEM191C"	chr22	+	21468943	21469346	21468943	21469003	21469273	21469346	224	3,4,9	0,0,0	5,1,1	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.333,1.0	0.222
225	"ENSG00000206140.11"	"TMEM191C"	chr22	+	21468943	21469346	21468943	21469062	21469273	21469346	225	3,2,5	0,1,4	2,0,0	1,0,1	298	149	1	1.0	1.0,0.5,0.385	0.5,NA,0.0	0.378
231	"ENSG00000184436.12"	"THAP7"	chr22	-	21000646	21001411	21000646	21000787	21001255	21001411	231	6,6,1	87,59,91	10,15,5	72,73,68	298	149	0.00345368321414	0.077193351479	0.033,0.048,0.005	0.065,0.093,0.035	-0.036
233	"ENSG00000241973.11"	"PI4KA"	chr22	-	20712692	20713390	20712692	20712797	20713280	20713390	233	5,8,9	38,22,38	7,4,3	19,11,14	298	149	0.57804765887	1.0	0.062,0.154,0.106	0.156,0.154,0.097	-0.028
234	"ENSG00000241973.11"	"PI4KA"	chr22	-	20733735	20734194	20733735	20733843	20734042	20734194	234	2,2,1	25,18,11	0,2,0	20,18,19	298	149	0.185245993989	0.916897449827	0.038,0.053,0.043	0.0,0.053,0.0	0.027
235	"ENSG00000226287.8"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040	235	10,2,6	0,2,0	6,2,4	1,0,1	298	149	0.572557910811	1.0	1.0,0.333,1.0	0.75,1.0,0.667	-0.028
236	"ENSG00000226287.8"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	236	0,1,2	6,4,2	2,1,0	5,11,5	298	149	0.506626172662	1.0	0.0,0.111,0.333	0.167,0.043,0.0	0.078
237	"ENSG00000099917.17"	"MED15"	chr22	+	20554935	20555148	20554935	20554995	20555076	20555148	237	48,57,64	0,2,6	43,49,37	2,0,1	230	149	0.103830423983	0.663074405769	1.0,0.949,0.874	0.933,1.0,0.96	-0.023
238	"ENSG00000099901.17"	"RANBP1"	chr22	+	20126302	20127181	20126302	20126368	20126951	20127181	238	36,44,25	676,595,486	29,29,31	698,610,885	298	149	0.0250974403917	0.280169385597	0.026,0.036,0.025	0.02,0.023,0.017	0.009
239	"ENSG00000128191.16"	"DGCR8"	chr22	+	20089668	20090258	20089668	20089811	20089975	20090258	239	14,11,14	15,15,27	18,14,11	24,15,22	298	149	0.941109355637	1.0	0.318,0.268,0.206	0.273,0.318,0.2	0.0
240	"ENSG00000184702.20"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	240	2,4,1	12,10,0	0,1,0	10,4,4	298	149	0.0596329294337	0.474787906691	0.077,0.167,1.0	0.0,0.111,0.0	0.378
242	"ENSG00000070010.19"	"UFD1"	chr22	-	19450620	19454830	19450620	19450744	19454801	19454830	242	97,60,63	1,0,0	70,63,92	0,0,0	298	149	1	1.0	0.98,1.0,1.0	1.0,1.0,1.0	-0.007
243	"ENSG00000070371.16"	"CLTCL1"	chr22	-	19196265	19196656	19196265	19196415	19196488	19196656	243	0,0,1	9,4,1	2,0,0	3,5,2	222	149	1	1.0	0.0,0.0,0.402	0.309,0.0,0.0	0.031
244	"ENSG00000100033.16"	"PRODH"	chr22	-	18919705	18922404	18919705	18919798	18921341	18922404	244	0,0,0	10,11,6	4,0,0	11,7,6	298	149	0.509040633156	1.0	0.0,0.0,0.0	0.154,0.0,0.0	-0.051
245	"ENSG00000100033.16"	"PRODH"	chr22	-	18921341	18922404	18921341	18921423	18922324	18922404	245	0,2,0	15,14,7	0,0,0	16,10,12	298	149	1	1.0	0.0,0.067,0.0	0.0,0.0,0.0	0.022
246	"ENSG00000100033.16"	"PRODH"	chr22	-	18922816	18923179	18922816	18922933	18923114	18923179	246	4,0,1	3,2,4	2,0,1	4,2,2	298	149	0.342435494698	1.0	0.4,0.0,0.111	0.2,0.0,0.2	0.037
249	"ENSG00000015475.18"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17740081	17740176	249	7,7,11	0,0,0	3,13,8	1,1,1	298	149	0.675357114913	1.0	1.0,1.0,1.0	0.6,0.867,0.8	0.244
253	"ENSG00000160310.18"	"PRMT2"	chr21	+	46660832	46661936	46660832	46660962	46661799	46661936	253	3,3,8	15,20,18	10,4,3	32,17,21	298	149	0.928191089403	1.0	0.091,0.07,0.182	0.135,0.105,0.067	0.012
254	"ENSG00000160298.17"	"C21orf58"	chr21	-	46301129	46302154	46301129	46301713	46301996	46302154	254	37,34,33	6,14,4	35,27,32	10,7,8	298	149	0.59582395167	1.0	0.755,0.548,0.805	0.636,0.659,0.667	0.049
255	"ENSG00000160298.17"	"C21orf58"	chr21	-	46314870	46315547	46314870	46315049	46315473	46315547	255	2,2,5	0,1,1	3,3,8	2,0,0	298	149	0.683479248105	1.0	1.0,0.5,0.714	0.429,1.0,1.0	-0.072
256	"ENSG00000160294.11"	"MCM3AP"	chr21	-	46246306	46246886	46246306	46246404	46246627	46246886	256	34,35,40	21,18,14	39,40,27	21,22,26	298	149	0.272131581923	1.0	0.447,0.493,0.588	0.481,0.476,0.342	0.076
257	"ENSG00000186866.16"	"POFUT2"	chr21	-	45263927	45267713	45263927	45265635	45267589	45267713	257	10,9,5	17,20,17	3,6,12	13,18,22	298	149	0.721384980545	1.0	0.227,0.184,0.128	0.103,0.143,0.214	0.026
259	"ENSG00000197381.16"	"ADARB1"	chr21	+	45222017	45226560	45222017	45222107	45225546	45226560	259	6,3,3	0,1,0	7,3,5	0,0,1	298	149	1	1.0	1.0,0.6,1.0	1.0,1.0,0.714	-0.038
260	"ENSG00000197381.16"	"ADARB1"	chr21	+	45222017	45226560	45222017	45223577	45225546	45226560	260	10,8,9	2,1,0	5,5,4	0,1,0	298	149	0.8228911584	1.0	0.714,0.8,1.0	1.0,0.714,1.0	-0.067
262	"ENSG00000160226.16"	"CFAP410"	chr21	-	44330462	44332014	44330462	44330916	44331842	44332014	262	3,5,4	11,3,5	4,0,4	6,3,8	298	149	0.419926133854	1.0	0.12,0.455,0.286	0.25,0.0,0.2	0.137
266	"ENSG00000160201.11"	"U2AF1"	chr21	-	43092955	43094563	43092955	43093249	43094470	43094563	266	0,0,1	4,1,0	1,0,0	2,1,0	298	149	1	1.0	0.0,0.0,1.0	0.2,0.0,NA	0.233
267	"ENSG00000160201.11"	"U2AF1"	chr21	-	43100452	43104402	43100452	43100519	43104314	43104402	267	1,0,1	29,32,34	1,0,0	31,24,42	298	149	1	1.0	0.017,0.0,0.014	0.016,0.0,0.0	0.005
270	"ENSG00000173276.14"	"ZBTB21"	chr21	-	41986830	41994108	41986830	41991889	41992492	41994108	270	43,42,43	2,1,5	19,29,29	2,1,3	298	149	0.794723267953	1.0	0.915,0.955,0.811	0.826,0.935,0.829	0.03
273	"ENSG00000182093.16"	"GET1"	chr21	+	39390697	39391476	39390697	39390863	39391226	39391476	273	3,8,10	0,1,1	7,1,5	2,3,1	298	149	0.000295622810708	0.014451956681	1.0,0.8,0.833	0.636,0.143,0.714	0.38
274	"ENSG00000182093.16"	"GET1"	chr21	+	39405913	39406731	39405913	39406058	39406561	39406731	274	2,1,1	1,0,1	0,0,0	2,1,2	298	149	0.0477212497768	0.416665390092	0.5,1.0,0.333	0.0,0.0,0.0	0.611
277	"ENSG00000205581.11"	"HMGN1"	chr21	-	39345829	39347292	39345829	39345958	39347246	39347292	277	86,101,122	10,6,12	58,70,75	8,4,4	298	149	0.56589077569	1.0	0.811,0.894,0.836	0.784,0.897,0.904	-0.015
278	"ENSG00000205581.11"	"HMGN1"	chr21	-	39345145	39348339	39345145	39345274	39348291	39348339	278	254,270,205	5297,5098,5453	188,199,187	5464,4963,5390	298	149	0.0210308942103	0.249791237044	0.023,0.026,0.018	0.017,0.02,0.017	0.004
279	"ENSG00000205581.11"	"HMGN1"	chr21	-	39348421	39348577	39348421	39348451	39348544	39348577	279	32,45,28	7967,8260,7417	34,34,49	8717,8050,8832	242	149	1	1.0	0.002,0.003,0.002	0.002,0.003,0.003	-0.0
281	"ENSG00000205622.11"	"AP001042.1"	chr21	-	38923425	38923693	38923425	38923513	38923637	38923693	281	0,0,0	1,0,0	2,0,0	0,2,0	273	149	1	1.0	0.0,NA,NA	1.0,0.0,NA	-0.5
282	"ENSG00000157538.14"	"VPS26C"	chr21	-	37223419	37227806	37223419	37225626	37227653	37227806	282	7,0,1	56,52,47	0,4,3	35,70,64	298	149	0.70373655102	1.0	0.059,0.0,0.011	0.0,0.028,0.023	0.006
283	"ENSG00000182670.13"	"TTC3"	chr21	+	37087832	37088346	37087832	37087875	37088195	37088346	283	5,5,3	4,2,7	2,4,3	0,3,1	298	149	0.196944745293	0.945776510169	0.385,0.556,0.176	1.0,0.4,0.6	-0.294
284	"ENSG00000185917.13"	"SETD4"	chr21	-	36034540	36036251	36034540	36035960	36036084	36036251	284	7,3,5	14,31,16	8,6,13	13,29,20	273	149	0.124494082946	0.73716668951	0.214,0.05,0.146	0.251,0.101,0.262	-0.068
285	"ENSG00000099949.21"	"LZTR1"	chr22	+	20994103	20994727	20994103	20994269	20994557	20994727	285	6,11,11	10,16,7	27,9,11	10,4,10	298	149	0.0501463819728	0.430563418712	0.231,0.256,0.44	0.574,0.529,0.355	-0.177
286	"ENSG00000099949.21"	"LZTR1"	chr22	+	20994869	20995872	20994869	20995026	20995745	20995872	286	0,1,7	17,9,10	4,4,2	6,11,17	298	149	0.501129315383	1.0	0.0,0.053,0.259	0.25,0.154,0.056	-0.049
287	"ENSG00000099949.21"	"LZTR1"	chr22	+	20995962	20996801	20995962	20996112	20996695	20996801	287	4,3,4	22,18,20	8,7,9	26,16,28	298	149	0.0699155757141	0.52533170825	0.083,0.077,0.091	0.133,0.179,0.138	-0.066
288	"ENSG00000099949.21"	"LZTR1"	chr22	+	20996695	20996966	20996695	20996801	20996885	20996966	288	0,0,3	17,13,21	1,0,3	24,13,14	233	149	0.651340574842	1.0	0.0,0.0,0.084	0.026,0.0,0.121	-0.021
290	"ENSG00000205726.15"	"ITSN1"	chr21	+	33829005	33829745	33829005	33829050	33829623	33829745	290	4,3,1	1,0,2	2,2,0	1,0,0	298	149	1	1.0	0.667,1.0,0.2	0.5,1.0,NA	-0.128
292	"ENSG00000159079.19"	"CFAP298"	chr21	-	32601666	32603292	32601666	32601973	32603160	32603292	292	34,40,26	6,3,0	19,17,26	14,10,3	298	149	0.00202066433159	0.0532502934988	0.739,0.87,1.0	0.404,0.459,0.813	0.311
293	"ENSG00000156261.13"	"CCT8"	chr21	-	29066715	29067071	29066715	29066777	29066890	29067071	293	1,1,4	329,273,354	3,0,3	266,235,316	262	149	1	1.0	0.002,0.002,0.006	0.006,0.0,0.005	-0.0
294	"ENSG00000156239.12"	"N6AMT1"	chr21	-	28872190	28876491	28872190	28872739	28876311	28876491	294	3,9,4	6,4,2	7,2,2	3,5,2	298	149	0.656792459153	1.0	0.2,0.529,0.5	0.538,0.167,0.333	0.064
305	"ENSG00000275895.7"	"U2AF1L5"	chr21	-	6492130	6496080	6492130	6492197	6495992	6496080	305	0,0,0	26,26,49	1,1,0	33,31,34	298	149	1	1.0	0.0,0.0,0.0	0.015,0.016,0.0	-0.01
307	"ENSG00000275464.5"	"FP565260.1"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	307	1,0,0	174,160,173	2,0,2	176,177,210	298	149	1	1.0	0.003,0.0,0.0	0.006,0.0,0.005	-0.003
308	"ENSG00000275464.5"	"FP565260.1"	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103	308	0,0,1	50,43,52	1,1,0	60,48,56	298	149	1	1.0	0.0,0.0,0.01	0.008,0.01,0.0	-0.003
309	"ENSG00000125520.14"	"SLC2A4RG"	chr20	+	63741868	63742230	63741868	63742056	63742129	63742230	309	10,6,4	234,207,199	10,3,6	189,171,245	222	149	0.961462155035	1.0	0.028,0.019,0.013	0.034,0.012,0.016	-0.001
310	"ENSG00000197114.11"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733739	63734644	63734824	310	24,17,19	1,2,2	19,17,16	2,2,0	298	149	0.730567040287	1.0	0.923,0.81,0.826	0.826,0.81,1.0	-0.026
311	"ENSG00000197114.11"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733775	63734644	63734824	311	31,26,39	1,0,0	24,27,22	0,0,1	298	149	1	1.0	0.939,1.0,1.0	1.0,1.0,0.917	0.007
312	"ENSG00000197114.11"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733712	63734704	63734824	312	30,36,32	5,10,7	33,27,25	3,6,3	298	149	0.191325938855	0.933713509331	0.75,0.643,0.696	0.846,0.692,0.806	-0.085
313	"ENSG00000197114.11"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733739	63734704	63734824	313	17,31,21	31,20,40	24,21,19	38,26,24	298	149	0.926687857345	1.0	0.215,0.437,0.208	0.24,0.288,0.284	0.016
314	"ENSG00000101246.20"	"ARFRP1"	chr20	-	63698642	63700702	63698642	63700530	63700601	63700702	314	4,10,9	92,63,71	14,1,6	54,43,49	220	149	0.383970881379	1.0	0.029,0.097,0.079	0.149,0.016,0.077	-0.012
315	"ENSG00000026036.22"	"RTEL1-TNFRSF6B"	chr20	+	63688527	63689132	63688527	63688605	63689054	63689132	315	4,2,2	17,5,7	2,0,2	11,2,5	298	149	0.276238860608	1.0	0.105,0.167,0.125	0.083,0.0,0.167	0.049
316	"ENSG00000026036.22"	"RTEL1-TNFRSF6B"	chr20	+	63689749	63690210	63689749	63689865	63690086	63690210	316	3,3,2	16,12,20	2,1,1	17,12,13	298	149	0.175540676037	0.889748996322	0.086,0.111,0.048	0.056,0.04,0.037	0.037
317	"ENSG00000026036.22"	"RTEL1-TNFRSF6B"	chr20	+	63691741	63693003	63691741	63691837	63692804	63693003	317	1,3,1	38,40,39	1,1,1	27,25,31	298	149	0.635035633357	1.0	0.013,0.036,0.013	0.018,0.02,0.016	0.003
318	"ENSG00000026036.22"	"RTEL1-TNFRSF6B"	chr20	+	63695777	63697191	63695777	63695854	63696759	63697191	318	10,12,12	3,3,3	10,7,18	2,0,6	298	149	0.517501312637	1.0	0.625,0.667,0.667	0.714,1.0,0.6	-0.118
319	"ENSG00000130589.16"	"HELZ2"	chr20	-	63570684	63573221	63570684	63570868	63572107	63573221	319	1,1,3	8,3,8	4,6,5	0,8,1	298	149	0.0009133335923	0.0320919419697	0.059,0.143,0.158	1.0,0.273,0.714	-0.542
325	"ENSG00000130703.16"	"OSBPL2"	chr20	+	62281057	62281879	62281057	62281165	62281789	62281879	325	4,9,5	130,158,149	6,3,4	130,124,171	298	149	0.384639033673	1.0	0.015,0.028,0.017	0.023,0.012,0.012	0.004
326	"ENSG00000101158.15"	"NELFCD"	chr20	+	58988913	58989640	58988913	58989021	58989487	58989640	326	15,17,17	133,141,120	20,20,17	139,126,118	298	149	0.4123078939	1.0	0.053,0.057,0.066	0.067,0.074,0.067	-0.011
327	"ENSG00000101158.15"	"NELFCD"	chr20	+	58992997	58993544	58992997	58993112	58993448	58993544	327	2,2,6	213,169,148	7,1,5	137,154,187	298	149	0.753323897744	1.0	0.005,0.006,0.02	0.025,0.003,0.013	-0.003
328	"ENSG00000101158.15"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993675	58994109	58994239	328	51,46,39	16,12,14	37,41,33	18,13,16	298	149	0.225066711415	1.0	0.614,0.657,0.582	0.507,0.612,0.508	0.075
329	"ENSG00000101158.15"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993764	58994109	58994239	329	40,35,27	74,52,63	37,38,24	57,58,65	298	149	0.962349225278	1.0	0.213,0.252,0.176	0.245,0.247,0.156	-0.002
330	"ENSG00000101158.15"	"NELFCD"	chr20	+	58994641	58995133	58994641	58994824	58994925	58995133	330	73,72,58	4,0,0	82,69,81	2,2,0	250	149	0.784102247631	1.0	0.916,1.0,1.0	0.961,0.954,1.0	0.0
331	"ENSG00000124224.17"	"PPP4R1L"	chr20	-	58245782	58247506	58245782	58246252	58247321	58247506	331	3,0,4	5,5,1	5,1,1	0,0,3	298	149	0.0152184268383	0.202768756274	0.231,0.0,0.667	1.0,1.0,0.143	-0.415
336	"ENSG00000022277.12"	"RTF2"	chr20	+	56516934	56517201	56516934	56516989	56517105	56517201	336	11,9,10	594,620,494	12,18,15	653,527,686	265	149	0.258480727273	1.0	0.01,0.008,0.011	0.01,0.019,0.012	-0.004
337	"ENSG00000244687.11"	"UBE2V1"	chr20	-	50096482	50096820	50096482	50096534	50096671	50096820	337	3,1,4	1,1,4	3,0,2	0,3,0	286	149	0.0761129155672	0.552934978157	0.61,0.343,0.343	1.0,0.0,1.0	-0.235
338	"ENSG00000244687.11"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115698	50115954	338	10,7,10	1,1,3	11,5,9	1,6,5	226	149	0.0855695048685	0.593706276666	0.868,0.822,0.687	0.879,0.355,0.543	0.2
339	"ENSG00000244687.11"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115829	50115954	339	14,9,16	4,2,4	11,6,14	3,4,7	298	149	0.196803212943	0.945776510169	0.636,0.692,0.667	0.647,0.429,0.5	0.14
340	"ENSG00000124228.14"	"DDX27"	chr20	+	49233567	49236231	49233567	49233709	49236149	49236231	340	45,22,22	0,0,0	19,18,28	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.9,1.0	0.033
341	"ENSG00000124228.14"	"DDX27"	chr20	+	49243628	49244077	49243628	49243703	49243815	49244077	341	5,7,4	221,173,190	4,3,4	172,160,171	261	149	0.488654741068	1.0	0.013,0.023,0.012	0.013,0.011,0.013	0.004
345	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46349527	46350890	46349527	46350524	46350760	46350890	345	25,25,22	89,86,47	19,24,47	53,56,84	298	149	0.0848614881576	0.590210192035	0.123,0.127,0.19	0.152,0.176,0.219	-0.036
346	"ENSG00000080189.15"	"SLC35C2"	chr20	-	46358386	46358763	46358386	46358558	46358690	46358763	346	40,13,44	0,0,0	30,13,34	0,1,0	281	149	1	1.0	1.0,1.0,1.0	1.0,0.873,1.0	0.042
350	"ENSG00000124155.18"	"PIGT"	chr20	+	45416516	45418979	45416516	45416694	45418771	45418979	350	1,6,5	0,0,0	5,4,2	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
351	"ENSG00000124155.18"	"PIGT"	chr20	+	45416516	45418979	45416516	45416654	45418851	45418979	351	9,10,6	0,0,0	11,4,9	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.667,1.0	0.111
353	"ENSG00000124155.18"	"PIGT"	chr20	+	45416516	45418979	45416516	45416694	45418851	45418979	353	2,4,0	57,78,57	5,4,1	48,54,49	298	149	0.119794910472	0.719018147403	0.017,0.025,0.0	0.05,0.036,0.01	-0.018
354	"ENSG00000124155.18"	"PIGT"	chr20	+	45418771	45419395	45418771	45418979	45419294	45419395	354	1,3,2	50,44,44	2,3,1	23,25,31	298	149	0.512347357925	1.0	0.01,0.033,0.022	0.042,0.057,0.016	-0.017
355	"ENSG00000124155.18"	"PIGT"	chr20	+	45420527	45421583	45420527	45420693	45421382	45421583	355	7,7,0	113,110,80	6,3,3	78,107,80	298	149	0.918266131963	1.0	0.03,0.031,0.0	0.037,0.014,0.018	-0.003
356	"ENSG00000166913.13"	"YWHAB"	chr20	+	44901530	44904116	44901530	44901833	44903992	44904116	356	21,31,22	547,698,518	23,16,19	584,579,598	298	149	0.215603757608	0.992995166633	0.019,0.022,0.021	0.019,0.014,0.016	0.004
357	"ENSG00000166913.13"	"YWHAB"	chr20	+	44904967	44906096	44904967	44905131	44906000	44906096	357	23,31,23	550,579,462	29,20,32	594,507,615	298	149	0.914836167187	1.0	0.02,0.026,0.024	0.024,0.019,0.025	0.001
358	"ENSG00000196839.13"	"ADA"	chr20	-	44620298	44621147	44620298	44620401	44621017	44621147	358	0,0,0	8,2,5	1,0,0	5,1,8	298	149	1	1.0	0.0,0.0,0.0	0.091,0.0,0.0	-0.03
359	"ENSG00000196839.13"	"ADA"	chr20	-	44622828	44623078	44622828	44622930	44623006	44623078	359	3,4,1	13,11,12	6,3,0	9,14,12	225	149	0.832840848837	1.0	0.133,0.194,0.052	0.306,0.124,0.0	-0.017
360	"ENSG00000124177.15"	"CHD6"	chr20	-	41496808	41498226	41496808	41497501	41498167	41498226	360	2,3,1	56,81,91	2,0,0	53,69,59	298	149	1	1.0	0.018,0.018,0.005	0.019,0.0,0.0	0.007
362	"ENSG00000101347.9"	"SAMHD1"	chr20	-	36911217	36912552	36911217	36911333	36912460	36912552	362	0,2,1	19,25,19	3,0,2	30,24,31	298	149	0.648848913477	1.0	0.0,0.038,0.026	0.048,0.0,0.031	-0.005
364	"ENSG00000149636.15"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	364	38,43,51	1,1,1	28,29,32	0,0,2	298	149	0.286762423199	1.0	0.95,0.956,0.962	1.0,1.0,0.889	-0.007
365	"ENSG00000149636.15"	"DSN1"	chr20	-	36770872	36771473	36770872	36771024	36771424	36771473	365	47,55,66	2,1,0	45,36,45	0,1,0	298	149	0.593516370628	1.0	0.922,0.965,1.0	1.0,0.947,1.0	-0.02
366	"ENSG00000149636.15"	"DSN1"	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	366	5,8,6	62,75,64	2,7,4	48,45,58	298	149	0.682129657744	1.0	0.039,0.051,0.045	0.02,0.072,0.033	0.003
367	"ENSG00000125995.16"	"ROMO1"	chr20	+	35699450	35699763	35699450	35699494	35699632	35699763	367	17,25,12	8,9,4	4,15,20	8,1,7	287	149	1	1.0	0.525,0.591,0.609	0.206,0.886,0.597	0.012
368	"ENSG00000214078.12"	"CPNE1"	chr20	-	35626043	35626803	35626043	35626381	35626562	35626803	368	19,25,20	0,1,0	15,24,33	0,0,0	298	149	1	1.0	1.0,0.926,1.0	1.0,1.0,1.0	-0.025
369	"ENSG00000214078.12"	"CPNE1"	chr20	-	35626043	35626803	35626043	35626381	35626566	35626803	369	19,27,22	56,52,38	15,24,33	46,50,73	298	149	0.683977117731	1.0	0.145,0.206,0.224	0.14,0.194,0.184	0.019
370	"ENSG00000214078.12"	"CPNE1"	chr20	-	35630438	35631034	35630438	35630490	35630900	35631034	370	7,5,14	0,0,0	13,7,17	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.778,1.0	0.074
371	"ENSG00000214078.12"	"CPNE1"	chr20	-	35632162	35632385	35632162	35632234	35632310	35632385	371	7,7,7	241,260,248	10,5,11	250,258,288	225	149	0.598621544703	1.0	0.019,0.018,0.018	0.026,0.013,0.025	-0.003
372	"ENSG00000214078.12"	"CPNE1"	chr20	-	35632162	35632385	35632162	35632248	35632310	35632385	372	6,5,7	0,1,0	9,5,11	0,2,0	211	149	1	1.0	1.0,0.779,1.0	1.0,0.638,1.0	0.047
374	"ENSG00000061656.10"	"SPAG4"	chr20	+	35618449	35618720	35618449	35618475	35618611	35618720	374	2,0,0	1,0,1	0,1,0	1,2,2	285	149	1	1.0	0.511,NA,0.0	0.0,0.207,0.0	0.186
375	"ENSG00000088340.16"	"FER1L4"	chr20	-	35559155	35559627	35559155	35559256	35559340	35559627	375	9,1,4	72,63,47	2,8,11	38,30,48	233	149	0.0210702621463	0.249958829899	0.074,0.01,0.052	0.033,0.146,0.128	-0.057
376	"ENSG00000088340.16"	"FER1L4"	chr20	-	35559340	35560638	35559340	35559627	35560122	35560638	376	29,13,16	106,81,74	9,13,20	64,48,38	298	149	0.392221699559	1.0	0.12,0.074,0.098	0.066,0.119,0.208	-0.034
