ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4603	ENSG00000119185	ITGB1BP1	chr2	-	9412067	9412405	9412268	9412405	9408112	9408205	4603	7,12,16	155,109,110	2,4,1	166,118,130	350	149	0.00000482773662713	0.000832312148912	0.019,0.045,0.058	0.005,0.014,0.003	0.033
4760	ENSG00000269893	SNHG8	chr4	+	118278708	118279137	118278708	118278792	118279388	118279431	4760	5421,4140,4492	104,140,58	2756,2484,3253	160,127,169	494	149	0.000000000000000111022302463	0.000000000000192956761681	0.94,0.899,0.959	0.839,0.855,0.853	0.084
4792	ENSG00000115392	FANCL	chr2	-	58198578	58198662	58198593	58198662	58194228	58194273	4792	3,0,0	17,17,5	6,1,4	10,3,7	164	149	0.000135936540635	0.0105958002207	0.138,0.0,0.0	0.353,0.232,0.342	-0.263
4801	ENSG00000163166	IWS1	chr2	-	127526382	127526489	127526410	127526489	127523675	127523791	4801	5,9,4	3,2,2	3,4,0	4,8,6	177	149	0.000915845662178	0.0437551048678	0.584,0.791,0.627	0.387,0.296,0.0	0.44
4803	ENSG00000110200	ANAPC15	chr11	-	72111411	72111496	72111441	72111496	72111156	72111281	4803	544,417,540	13,12,27	431,449,521	3,9,7	179	149	0.000241104372012	0.0164941039857	0.972,0.967,0.943	0.992,0.976,0.984	-0.023
4845	ENSG00000109339	MAPK10	chr4	-	86194308	86194407	86194335	86194407	86159297	86159467	4845	3,1,1	2,0,0	1,0,0	0,2,1	176	149	0.0000394227884577	0.00418336936396	0.559,1.0,1.0	1.0,0.0,0.0	0.52
4863	ENSG00000085760	MTIF2	chr2	-	55244028	55244233	55244154	55244233	55243415	55243668	4863	8264,7880,6917	163,124,93	6187,5968,6871	59,66,67	275	149	0.0000613241127534	0.00578227037349	0.965,0.972,0.976	0.983,0.98,0.982	-0.011
4875	ENSG00000135931	ARMC9	chr2	+	231198675	231198945	231198675	231198941	231206197	231206289	4875	0,0,0	2,6,9	3,2,3	2,2,4	153	149	0.0000000786002856135	0.0000280803887037	0.0,0.0,0.0	0.594,0.493,0.422	-0.503
4910	ENSG00000048162	NOP16	chr5	-	176388234	176388598	176388432	176388598	176386839	176386909	4910	697,627,646	30,34,21	855,728,850	85,48,76	347	149	0.00000506957637247	0.000858843257625	0.909,0.888,0.93	0.812,0.867,0.828	0.073
4922	ENSG00000223705	NSUN5P1	chr7	+	75415591	75415778	75415591	75415770	75416102	75416191	4922	6,3,3	0,3,5	12,6,2	0,0,1	157	149	0.000120720713056	0.00974035906371	1.0,0.487,0.363	1.0,1.0,0.655	-0.268
5038	ENSG00000153094	BCL2L11	chr2	+	111123732	111124139	111123732	111123869	111150043	111150147	5038	67,87,84	2,0,2	44,52,62	3,5,5	419	149	0.000586340202257	0.0310842481833	0.923,1.0,0.937	0.839,0.787,0.815	0.14
5099	ENSG00000154556	SORBS2	chr4	-	185775226	185775366	185775230	185775366	185684753	185684846	5099	22,15,38	2,4,5	19,13,9	0,0,0	153	149	0.0000378742548029	0.00405923638226	0.915,0.785,0.881	1.0,1.0,1.0	-0.14
5126	ENSG00000104763	ASAH1	chr8	-	18084286	18084971	18084675	18084971	18075540	18075587	5126	9,1,2	3,7,4	3,0,0	9,8,11	538	149	0.00106626791785	0.0492582074176	0.454,0.038,0.122	0.085,0.0,0.0	0.176
5196	ENSG00000158864	NDUFS2	chr1	+	161209482	161212480	161209482	161210710	161213379	161213475	5196	598,456,469	4,4,2	395,363,462	0,0,0	1919	149	0.000466044289814	0.0263815529056	0.921,0.898,0.948	1.0,1.0,1.0	-0.078
5199	ENSG00000158864	NDUFS2	chr1	+	161213863	161214032	161213863	161213921	161214155	161214299	5199	24,23,26	483,366,333	6,10,10	361,316,322	260	149	0.000114424689517	0.00931416972668	0.028,0.035,0.043	0.009,0.018,0.017	0.021
5221	ENSG00000197111	PCBP2	chr12	+	53460330	53460686	53460330	53460425	53461014	53461143	5221	56,57,40	5,4,1	45,28,50	0,0,1	410	149	0.000092571357083	0.00788462740209	0.803,0.838,0.936	1.0,1.0,0.948	-0.124
5281	ENSG00000160439	RDH13	chr19	-	55047104	55047488	55047386	55047488	55044342	55045309	5281	11,14,18	27,21,21	10,3,5	41,40,27	431	149	0.0000229305335897	0.00270119579913	0.123,0.187,0.229	0.078,0.025,0.06	0.125
5361	ENSG00000175455	CCDC14	chr3	-	123955842	123956795	123956739	123956795	123948895	123949132	5361	474,652,580	1,2,1	203,289,269	3,4,4	1046	149	0.000423151613842	0.024643869107	0.985,0.979,0.988	0.906,0.911,0.905	0.077
5435	ENSG00000114503	NCBP2	chr3	-	196939250	196939432	196939392	196939432	196937509	196937631	5435	412,490,509	30,24,24	369,327,429	46,60,86	291	149	0.00000000000281696888038	0.00000000278689232033	0.875,0.913,0.916	0.804,0.736,0.719	0.148
5451	ENSG00000140332	TLE3	chr15	-	70058149	70058291	70058185	70058291	70057458	70057658	5451	205,205,171	68,63,60	174,149,163	27,21,17	185	149	0.0000000814723027931	0.0000287865818869	0.708,0.724,0.697	0.838,0.851,0.885	-0.148
5452	ENSG00000140332	TLE3	chr15	-	70058158	70058291	70058185	70058291	70057458	70057658	5452	623,663,553	68,63,60	500,435,458	27,21,17	176	149	0.00000054538417904	0.000136464883336	0.886,0.899,0.886	0.94,0.946,0.958	-0.058
5493	ENSG00000214021	TTLL3	chr3	+	9826996	9827240	9826996	9827072	9828959	9829395	5493	90,50,44	0,1,2	52,43,53	6,4,7	317	149	0.00000992137826294	0.00141151360747	1.0,0.959,0.912	0.803,0.835,0.781	0.151
5520	ENSG00000157036	EXOG	chr3	+	38497628	38497689	38497628	38497684	38501354	38501494	5520	2,13,1	1,1,5	6,9,6	0,0,1	154	149	0.000592502245638	0.0313334287895	0.659,0.926,0.162	1.0,1.0,0.853	-0.369
5550	ENSG00000097033	SH3GLB1	chr1	+	86728402	86728489	86728402	86728441	86734601	86734691	5550	7,11,7	0,2,0	3,6,3	2,4,4	197	149	0.00000818173296813	0.00123505755927	1.0,0.806,1.0	0.532,0.532,0.362	0.46
5686	ENSG00000154237	LRRK1	chr15	+	101022382	101022597	101022382	101022478	101024802	101024967	5686	6,15,20	3,2,2	9,4,4	0,1,0	268	149	0.00100054599308	0.0468958532296	0.527,0.807,0.848	1.0,0.69,1.0	-0.169
6062	ENSG00000147535	PLPP5	chr8	-	38268822	38268990	38268881	38268990	38268370	38268461	6062	15,10,6	17,30,23	6,4,1	25,38,32	208	149	0.000580312936329	0.0307901020492	0.387,0.193,0.157	0.147,0.07,0.022	0.166
6089	ENSG00000168522	FNTA	chr8	+	43077215	43080441	43077215	43077364	43083117	43083180	6089	727,750,754	398,329,379	657,723,723	234,210,250	3226	149	0.0000510950261519	0.00502251372943	0.078,0.095,0.084	0.115,0.137,0.118	-0.038
6101	ENSG00000070756	PABPC1	chr8	-	100718086	100718280	100718182	100718280	100717772	100717888	6101	7665,8642,8678	88,88,94	6875,7051,7399	126,111,144	245	149	0.0000129445487455	0.00173451752469	0.981,0.984,0.983	0.971,0.975,0.969	0.011
6128	ENSG00000127314	RAP1B	chr12	+	68610928	68611056	68610928	68611043	68648698	68648781	6128	11,12,14	635,628,714	30,14,23	434,450,517	162	149	0.000014946368232	0.00194169930409	0.016,0.017,0.018	0.06,0.028,0.039	-0.025
6179	ENSG00000125375	DMAC2L	chr14	+	50312323	50313060	50312323	50312389	50314590	50314626	6179	12,8,6	2,6,2	0,4,0	7,3,1	820	149	0.00019504797347	0.0138747289623	0.522,0.195,0.353	0.0,0.195,0.0	0.292
6180	ENSG00000125375	DMAC2L	chr14	+	50312323	50313060	50312323	50312389	50321482	50321594	6180	14,12,6	5,8,14	0,4,0	12,2,12	820	149	0.0000502515169999	0.00496386183133	0.337,0.214,0.072	0.0,0.267,0.0	0.119
6203	ENSG00000142675	CNKSR1	chr1	+	26183345	26183435	26183345	26183414	26183728	26183830	6203	13,11,15	116,118,99	14,20,24	70,48,92	170	149	0.000417143756201	0.0244975766085	0.089,0.076,0.117	0.149,0.268,0.186	-0.107
6249	ENSG00000148187	MRRF	chr9	+	122285168	122285946	122285168	122285287	122286038	122286166	6249	234,239,246	23,12,25	225,189,237	7,6,9	808	149	0.000705756510594	0.036076612218	0.652,0.786,0.645	0.856,0.853,0.829	-0.152
6299	ENSG00000136811	ODF2	chr9	+	128496040	128496297	128496040	128496141	128498412	128498575	6299	76,62,64	1066,956,877	86,86,107	821,782,879	305	149	0.000154578754693	0.0116670673701	0.034,0.031,0.034	0.049,0.051,0.056	-0.019
6354	ENSG00000127081	ZNF484	chr9	-	92877819	92878038	92877889	92878038	92875014	92875059	6354	6,9,10	33,23,26	16,19,10	6,20,10	219	149	0.000120594313464	0.00974035906371	0.11,0.21,0.207	0.645,0.393,0.405	-0.305
6426	ENSG00000130714	POMT1	chr9	+	131504188	131504649	131504188	131504340	131506113	131506220	6426	14,18,33	61,83,95	13,25,29	26,38,47	458	149	0.000444827904341	0.0255174872583	0.069,0.066,0.102	0.14,0.176,0.167	-0.082
6433	ENSG00000130714	POMT1	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136	6433	0,11,7	14,8,11	0,0,0	2,5,10	154	149	0.0000018877587461	0.000391594238473	0.0,0.571,0.381	0.0,0.0,0.0	0.317
6507	ENSG00000133818	RRAS2	chr11	-	14358237	14358485	14358256	14358485	14295767	14295855	6507	8,1,2	9,7,6	0,2,0	6,12,12	168	149	0.000149960298285	0.0113944006973	0.441,0.112,0.228	0.0,0.129,0.0	0.217
6509	ENSG00000163374	YY1AP1	chr1	-	155672520	155672731	155672559	155672731	155668626	155668777	6509	2,2,2	0,0,4	0,1,1	2,2,2	188	149	0.0000797921090957	0.00707739498967	1.0,1.0,0.284	0.0,0.284,0.284	0.572
6527	ENSG00000172500	FIBP	chr11	-	65885508	65885663	65885529	65885663	65885077	65885186	6527	135,118,92	527,427,376	77,70,107	479,433,571	170	149	0.000593517013136	0.0313613024213	0.183,0.195,0.177	0.123,0.124,0.141	0.056
6585	ENSG00000166004	CEP295	chr11	+	93695496	93695673	93695496	93695634	93696319	93696417	6585	55,78,57	0,7,11	26,27,8	9,12,5	188	149	0.0000473379609024	0.00477883031992	1.0,0.898,0.804	0.696,0.641,0.559	0.269
6603	ENSG00000119703	ZC2HC1C	chr14	+	75070554	75071911	75070554	75071396	75073570	75073635	6603	31,30,29	5,4,2	19,14,18	0,0,1	664	149	0.0000223283072701	0.00264202534296	0.582,0.627,0.765	1.0,1.0,0.802	-0.276
6631	ENSG00000143416	SELENBP1	chr1	-	151369003	151369769	151369712	151369769	151368198	151368319	6631	658,602,505	12,5,6	561,442,516	10,16,23	858	149	0.000410107159889	0.0242170349163	0.905,0.954,0.936	0.907,0.828,0.796	0.088
6666	ENSG00000085185	BCORL1	chrX	+	129981672	129981783	129981672	129981752	130005187	130005317	6666	1,0,0	6,4,2	0,5,3	2,6,10	180	149	0.000289326240611	0.0188123490685	0.121,0.0,0.0	0.0,0.408,0.199	-0.162
6667	ENSG00000211460	TSN	chr2	+	121757239	121757434	121757239	121757333	121758709	121758806	6667	28,38,20	853,775,905	15,14,12	766,945,999	250	149	0.00012317165462	0.00983934959254	0.019,0.028,0.013	0.012,0.009,0.007	0.011
6690	ENSG00000177225	GATD1	chr11	-	773427	773629	773521	773629	772426	772521	6690	22,17,13	47,38,63	7,6,7	56,61,54	243	149	0.0000875787990403	0.00757197639148	0.223,0.215,0.112	0.071,0.057,0.074	0.116
6744	ENSG00000137497	NUMA1	chr11	-	72068078	72068231	72068104	72068231	72050661	72050833	6744	0,0,2	1,2,5	2,2,1	0,4,0	175	149	0.00020602979792	0.014575304934	0.0,0.0,0.254	1.0,0.299,1.0	-0.682
6762	ENSG00000151746	BICD1	chr12	+	32337498	32337816	32337498	32337706	32338785	32338979	6762	18,18,22	0,0,4	9,15,7	8,3,3	259	149	0.000320937715525	0.0203078240195	1.0,1.0,0.76	0.393,0.742,0.573	0.351
6823	ENSG00000110321	EIF4G2	chr11	-	10801660	10802209	10802048	10802209	10800961	10801087	6823	2877,3164,2929	394,430,341	2673,2709,2780	130,129,135	537	149	0	0	0.67,0.671,0.704	0.851,0.854,0.851	-0.17
6902	ENSG00000168003	SLC3A2	chr11	+	62881698	62881758	62881698	62881718	62881892	62882066	6902	4,3,0	25,33,24	6,7,6	8,8,12	189	149	0.00000426743513582	0.000762282455122	0.112,0.067,0.0	0.372,0.408,0.283	-0.295
6913	ENSG00000214530	STARD10	chr11	-	72780974	72781294	72781061	72781294	72759233	72759381	6913	1170,1005,939	56,41,37	857,863,1048	22,9,25	236	149	0.0000116422078779	0.00159629812323	0.93,0.939,0.941	0.961,0.984,0.964	-0.033
6965	ENSG00000198561	CTNND1	chr11	+	57761796	57762068	57761796	57762046	57795576	57795729	6965	38,51,46	118,163,136	35,33,25	162,214,227	171	149	0.0000112556179427	0.00155656724177	0.219,0.214,0.228	0.158,0.118,0.088	0.099
6966	ENSG00000198561	CTNND1	chr11	+	57761796	57762119	57761796	57762046	57795576	57795729	6966	215,347,259	118,163,136	135,184,117	162,214,227	222	149	0.000000000000382249787378	0.000000000405892456258	0.55,0.588,0.561	0.359,0.366,0.257	0.239
6972	ENSG00000198561	CTNND1	chr11	+	57811398	57814373	57811398	57811486	57815393	57815500	6972	2425,2642,2486	89,101,97	1632,1688,1849	113,93,92	3036	149	0.000481748268728	0.0269109960312	0.572,0.562,0.557	0.415,0.471,0.497	0.103
7027	ENSG00000165240	ATP7A	chrX	+	77922998	77923052	77922998	77923042	77971620	77971761	7027	1,3,2	0,3,4	0,0,0	10,2,4	159	149	0.00016712625099	0.0123673425733	1.0,0.484,0.319	0.0,0.0,0.0	0.601
7038	ENSG00000169045	HNRNPH1	chr5	-	179616868	179617110	179617020	179617110	179616125	179616218	7038	4688,4624,4116	61,68,55	4467,4204,4944	170,103,128	301	149	0.000000000211882178469	0.000000156612590444	0.974,0.971,0.974	0.929,0.953,0.95	0.029
7137	ENSG00000119979	DENND10	chr10	+	119104763	119105022	119104763	119105006	119107967	119108164	7137	11,15,26	0,0,1	9,13,13	3,5,10	165	149	0.0000000109755855515	0.00000555082931523	1.0,1.0,0.959	0.73,0.701,0.54	0.329
7184	ENSG00000071462	BUD23	chr7	+	73692595	73693414	73692595	73692646	73693991	73694050	7184	38,35,53	0,0,0	29,55,53	8,4,0	917	149	0.0000022513322061	0.000456700848093	1.0,1.0,1.0	0.371,0.691,1.0	0.313
7185	ENSG00000071462	BUD23	chr7	+	73692595	73693414	73692595	73692646	73697604	73697694	7185	38,35,53	19,8,13	29,55,52	43,53,45	917	149	0.00000543187437718	0.00089989859444	0.245,0.416,0.398	0.099,0.144,0.158	0.219
7275	ENSG00000107862	GBF1	chr10	+	102376559	102376788	102376559	102376784	102376934	102377140	7275	5,3,1	0,0,0	4,6,7	0,1,6	153	149	0.000479661831414	0.0269109960312	1.0,1.0,1.0	1.0,0.854,0.532	0.205
7360	ENSG00000139160	ETFBKMT	chr12	+	31659687	31660069	31659687	31659789	31661840	31662267	7360	8,7,6	9,5,16	1,0,1	8,4,10	429	149	0.000012324689993	0.00166852950461	0.236,0.327,0.115	0.042,0.0,0.034	0.201
7362	ENSG00000179532	DNHD1	chr11	+	6533680	6534173	6533680	6533806	6538382	6538510	7362	95,131,144	0,0,2	70,61,48	2,1,7	516	149	0.0000695512340405	0.00638025913867	1.0,1.0,0.954	0.91,0.946,0.664	0.145
7403	ENSG00000213614	HEXA	chr15	-	72353067	72355624	72355558	72355624	72351132	72351234	7403	104,101,108	0,1,0	105,66,83	2,6,7	2640	149	0.00000011105643738	0.0000358288073031	1.0,0.851,1.0	0.748,0.383,0.401	0.44
7432	ENSG00000168259	DNAJC7	chr17	-	42017039	42017151	42017051	42017151	42000481	42000570	7432	0,0,0	5,3,1	4,3,3	4,6,9	161	149	0.000000558438755682	0.000139189777608	0.0,0.0,0.0	0.481,0.316,0.236	-0.344
7504	ENSG00000078687	TNRC6C	chr17	+	78048844	78051457	78048844	78051448	78064721	78064937	7504	4,7,0	10,24,16	0,0,2	18,20,10	158	149	0.00056517516108	0.0302112667568	0.274,0.216,0.0	0.0,0.0,0.159	0.11
7593	ENSG00000110958	PTGES3	chr12	-	56665631	56666266	56666203	56666266	56664775	56664800	7593	109,87,96	494,498,514	72,65,54	509,543,620	721	149	0.0000414623903676	0.00435666744278	0.044,0.035,0.037	0.028,0.024,0.018	0.015
7595	ENSG00000123349	PFDN5	chr12	+	53295838	53296275	53295838	53295941	53297849	53297924	7595	1757,1475,1317	33,29,16	1936,1714,2164	19,6,19	483	149	0.0000449593152186	0.00461109046961	0.943,0.94,0.962	0.969,0.989,0.972	-0.028
7603	ENSG00000111642	CHD4	chr12	-	6581037	6581173	6581043	6581173	6578408	6578546	7603	58,71,70	55,39,58	87,78,95	17,23,8	155	149	0.00000000142721046092	0.000000899786234313	0.503,0.636,0.537	0.831,0.765,0.919	-0.28
7623	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282611	54282572	54282596	54283811	54283967	7623	718,581,599	0,0,0	871,767,933	0,114,0	164	149	0.00000000329722271708	0.0000019632518893	1.0,1.0,1.0	1.0,0.859,1.0	0.047
7636	ENSG00000135486	HNRNPA1	chr12	+	54281794	54281908	54281794	54281896	54283826	54283967	7636	9053,7920,8378	30,197,1393	12333,11556,13827	2068,1873,2054	161	149	0	0	0.996,0.974,0.848	0.847,0.851,0.862	0.086
7637	ENSG00000135486	HNRNPA1	chr12	+	54282572	54282611	54282572	54282596	54283826	54283967	7637	1037,945,861	50,6,4	1427,1232,1559	1,3,5	164	149	0.00000914193867052	0.00133306464432	0.95,0.993,0.995	0.999,0.997,0.996	-0.018
7662	ENSG00000135486	HNRNPA1	chr12	+	54283078	54283234	54283078	54283228	54283826	54283967	7662	260,202,247	22,14,13	308,292,480	52,53,43	155	149	0.000084186132623	0.0073755768998	0.919,0.933,0.948	0.851,0.841,0.915	0.064
7666	ENSG00000135486	HNRNPA1	chr12	+	54284257	54284321	54284257	54284317	54286661	54286732	7666	5763,5967,3669	84,77,68	8866,8111,9060	48,59,63	153	149	0.000176226738518	0.0128477156901	0.985,0.987,0.981	0.994,0.993,0.993	-0.009
7683	ENSG00000111247	RAD51AP1	chr12	+	4543762	4543911	4543762	4543904	4546308	4546418	7683	94,73,110	253,271,315	46,46,41	248,254,287	156	149	0.00000162684307581	0.000347560700442	0.262,0.205,0.25	0.15,0.147,0.12	0.1
7731	ENSG00000172671	ZFAND4	chr10	-	45672271	45672762	45672678	45672762	45663541	45663842	7731	8,16,5	0,9,1	1,13,5	0,0,0	556	149	0.0000142032428645	0.0018639872156	1.0,0.323,0.573	1.0,1.0,1.0	-0.368
7893	ENSG00000134897	BIVM	chr13	+	102816427	102817128	102816427	102816554	102821036	102821132	7893	9,2,10	11,11,9	0,4,0	19,7,15	723	149	0.0000344843793878	0.00375856356087	0.144,0.036,0.186	0.0,0.105,0.0	0.087
8070	ENSG00000165410	CFL2	chr14	-	34713253	34713561	34713507	34713561	34713059	34713136	8070	298,340,267	10,20,10	393,351,409	3,4,10	403	149	0.0000838536904672	0.0073665237967	0.917,0.863,0.908	0.98,0.97,0.938	-0.067
8071	ENSG00000165410	CFL2	chr14	-	34713396	34713561	34713507	34713561	34713059	34713136	8071	121,130,109	10,20,10	149,131,146	3,4,10	260	149	0.000329620630755	0.0206393225719	0.874,0.788,0.862	0.966,0.949,0.893	-0.095
8119	ENSG00000100503	NIN	chr14	-	50771315	50771468	50771331	50771468	50770851	50770992	8119	7,4,11	88,132,106	0,2,2	117,146,94	165	149	0.0000335102665998	0.00368360889567	0.067,0.027,0.086	0.0,0.012,0.019	0.05
8123	ENSG00000164088	PPM1M	chr3	+	52248152	52248453	52248152	52248237	52248636	52248700	8123	47,35,52	0,0,0	27,33,29	3,1,3	365	149	0.000420871653048	0.0246113047128	1.0,1.0,1.0	0.786,0.931,0.798	0.162
8131	ENSG00000092108	SCFD1	chr14	+	30674983	30676855	30674983	30675065	30694772	30694869	8131	98,124,127	145,125,153	168,180,173	129,123,82	1939	149	0.000000641334251372	0.00015621833473	0.049,0.071,0.06	0.091,0.101,0.14	-0.051
8160	ENSG00000100532	CGRRF1	chr14	+	54530048	54530763	54530048	54530405	54530902	54531050	8160	1,4,2	0,1,0	0,1,0	1,0,1	507	149	0.0000526196984284	0.00511915631942	1.0,0.54,1.0	0.0,1.0,0.0	0.513
8166	ENSG00000151575	TEX9	chr15	+	56365578	56365893	56365578	56365670	56412301	56412436	8166	1,6,1	0,1,0	5,5,0	0,7,2	372	149	0.0000168968132841	0.00213470820245	1.0,0.706,1.0	1.0,0.222,0.0	0.495
8251	ENSG00000178802	MPI	chr15	+	74890041	74890201	74890041	74890089	74890526	74890654	8251	27,19,24	140,135,139	9,6,6	103,99,116	261	149	0.000107076041359	0.00886407075342	0.099,0.074,0.09	0.048,0.033,0.029	0.051
8252	ENSG00000178802	MPI	chr15	+	74890041	74890201	74890041	74890089	74891378	74891579	8252	8,13,6	3,3,3	4,1,0	5,2,4	261	149	0.000474852616311	0.0267858529338	0.604,0.712,0.533	0.314,0.222,0.0	0.438
8265	ENSG00000129245	FXR2	chr17	-	7606015	7606149	7606096	7606149	7605644	7605738	8265	6,2,3	240,225,190	8,16,4	165,166,203	230	149	0.000725303859144	0.036899833834	0.016,0.006,0.01	0.03,0.059,0.013	-0.023
8307	ENSG00000198901	PRC1	chr15	-	90983905	90984140	90984017	90984140	90982621	90982745	8307	270,314,344	60,46,54	212,239,281	21,27,24	261	149	0.000681349690746	0.0351585087197	0.72,0.796,0.784	0.852,0.835,0.87	-0.086
8318	ENSG00000269713	NBPF9	chr1	-	149065525	149065689	149065636	149065689	149064430	149064482	8318	65,49,52	5,5,0	33,29,31	0,1,0	260	149	0.00094122952414	0.0448014106435	0.882,0.849,1.0	1.0,0.943,1.0	-0.071
8424	ENSG00000188659	SAXO2	chr15	+	82262817	82263188	82262817	82262932	82265568	82265748	8424	6,5,2	2,5,2	6,3,1	0,0,0	405	149	0.0000000000668542998739	0.0000000573217681025	0.525,0.269,0.269	1.0,1.0,1.0	-0.646
8506	ENSG00000239665	NA	chr10	+	13646614	13646780	13646614	13646686	13647132	13647276	8506	13,10,7	0,13,8	8,16,16	1,0,1	243	149	0.0000810511345489	0.0071496217535	1.0,0.32,0.349	0.831,1.0,0.907	-0.356
8616	ENSG00000262246	CORO7	chr16	-	4407500	4407684	4407561	4407684	4405490	4405567	8616	59,72,51	1,2,1	51,57,65	9,4,5	210	149	0.000211828977078	0.0148737460044	0.977,0.962,0.973	0.801,0.91,0.902	0.1
8666	ENSG00000088280	ASAP3	chr1	-	23433361	23433532	23433424	23433532	23433076	23433272	8666	13,16,17	62,45,32	2,7,5	43,53,37	212	149	0.000166152067362	0.0123236157368	0.128,0.2,0.272	0.032,0.085,0.087	0.132
8681	ENSG00000103245	CIAO3	chr16	-	739539	739738	739642	739738	737185	737329	8681	12,7,4	134,116,126	2,4,0	138,137,170	252	149	0.000432352634617	0.0250025796058	0.05,0.034,0.018	0.008,0.017,0.0	0.026
8718	ENSG00000113971	NPHP3	chr3	-	132684553	132686387	132686259	132686387	132683398	132683524	8718	137,126,128	0,0,1	91,115,107	4,2,2	1855	149	0.0000469690969808	0.00474904834976	1.0,1.0,0.911	0.646,0.822,0.811	0.211
8778	ENSG00000125124	BBS2	chr16	-	56501944	56502456	56502316	56502456	56501352	56501497	8778	41,41,40	58,55,54	47,54,63	40,34,44	521	149	0.000555962906213	0.0298428636452	0.168,0.176,0.175	0.252,0.312,0.291	-0.112
8811	ENSG00000164970	FAM219A	chr9	-	34458203	34458552	34458236	34458552	34405864	34405964	8811	33,41,36	9,11,9	48,39,33	0,3,1	182	149	0.000000209415258579	0.000060119007224	0.75,0.753,0.766	1.0,0.914,0.964	-0.203
8825	ENSG00000175061	SNHG29	chr17	+	16463163	16463317	16463163	16463247	16463718	16463986	8825	7,11,3	4,5,11	0,0,0	5,8,3	219	149	0.0000000260334725999	0.0000113884931225	0.544,0.599,0.157	0.0,0.0,0.0	0.433
8835	ENSG00000273559	CWC25	chr17	-	38810275	38810595	38810467	38810595	38809701	38809765	8835	253,220,336	392,394,405	137,195,165	366,366,430	341	149	0.0000219205762534	0.0026104158825	0.22,0.196,0.266	0.141,0.189,0.144	0.069
8843	ENSG00000108773	KAT2A	chr17	-	42119053	42119436	42119244	42119436	42118296	42118403	8843	60,55,59	33,34,45	34,35,40	67,55,36	340	149	0.000164782627649	0.0122503024897	0.443,0.415,0.365	0.182,0.218,0.327	0.165
8925	ENSG00000171634	BPTF	chr17	+	67945408	67946325	67945408	67945896	67947725	67947808	8925	393,449,346	731,861,810	535,523,493	614,593,689	578	149	0.000000111432237437	0.0000358288073031	0.122,0.119,0.099	0.183,0.185,0.156	-0.061
8958	ENSG00000174306	ZHX3	chr20	-	41268978	41269083	41268989	41269083	41202056	41205066	8958	5,5,9	3,6,8	9,11,9	0,0,1	160	149	0.0000000106073746453	0.0000054391433595	0.608,0.437,0.512	1.0,1.0,0.893	-0.445
