ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2413	ENSG00000079819	EPB41L2	chr6	-	130878103	130878250	130880143	130880206	130869562	130870126	130885095	130885268	2413	53,71,67	1577,1699,1634	33,35,34	1496,1501,1645	212	296	0.0000901955142129	0.00312996575807	0.045,0.055,0.054	0.03,0.032,0.028	0.021
2447	ENSG00000169231	THBS3	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316	2447	9,7,4	6,10,4	7,7,16	0,2,1	252	176	0.00000528507516151	0.000316415711832	0.512,0.328,0.411	1.0,0.71,0.918	-0.459
2550	ENSG00000172456	FGGY	chr1	+	59346246	59346398	59378748	59378837	59321535	59321750	59456960	59457076	2550	8,5,4	16,10,15	1,4,2	26,23,15	301	238	0.00247911973538	0.0406794463776	0.283,0.283,0.174	0.03,0.121,0.095	0.165
2553	ENSG00000172456	FGGY	chr1	+	59346246	59346398	59378748	59378837	59339957	59340069	59512310	59512439	2553	36,29,36	5,4,2	25,30,35	1,0,0	301	238	0.00014249971893	0.00451016657087	0.851,0.851,0.934	0.952,1.0,1.0	-0.105
2555	ENSG00000172456	FGGY	chr1	+	59378748	59378837	59456960	59457076	59339957	59340069	59512310	59512439	2555	5,4,2	43,36,44	1,0,0	52,39,64	238	265	0.000166762773572	0.00512465808652	0.115,0.11,0.048	0.021,0.0,0.0	0.084
2563	ENSG00000247828	TMEM161B-AS1	chr5	+	88282041	88282106	88285740	88285851	88270525	88270585	88287435	88287622	2563	44,47,47	95,108,73	45,70,68	60,43,77	214	260	0.00119658838489	0.0233072751664	0.36,0.346,0.439	0.477,0.664,0.518	-0.171
2564	ENSG00000247828	TMEM161B-AS1	chr5	+	88282041	88282106	88285743	88285851	88270525	88270585	88287435	88287622	2564	44,47,47	88,103,66	45,70,68	59,41,73	214	257	0.0027693320964	0.0440794409542	0.375,0.354,0.461	0.478,0.672,0.528	-0.163
2574	ENSG00000072518	MARK2	chr11	+	63903060	63903158	63903985	63904147	63902600	63902782	63904785	63905043	2574	233,259,232	84,87,110	242,287,284	54,67,87	247	311	0.00146923698469	0.0272786379362	0.777,0.789,0.726	0.849,0.844,0.804	-0.068
2707	ENSG00000204120	GIGYF2	chr2	+	232724573	232724691	232731121	232731258	232703423	232703489	232735154	232735238	2707	18,25,26	2,3,4	16,25,4	0,1,0	267	286	0.00120537974999	0.0234320865538	0.906,0.899,0.874	1.0,0.964,1.0	-0.095
2722	ENSG00000173926	MARCHF3	chr5	-	126878184	126878394	126914929	126915134	126867713	126870791	126917983	126918227	2722	0,4,3	3,2,4	2,2,2	0,2,0	354	359	0.000693123796976	0.0153222909794	0.0,0.67,0.432	1.0,0.504,1.0	-0.467
2724	ENSG00000183426	NPIPA1	chr16	+	14935344	14935397	14937564	14937650	14935159	14935276	14941811	14941940	2724	15,11,11	17,11,7	8,3,8	83,44,9	202	235	0.000208162747146	0.0061507805894	0.507,0.538,0.646	0.101,0.073,0.508	0.336
2786	ENSG00000113391	FAM172A	chr5	-	93958776	93958968	93964457	93964523	93881469	93881688	94050730	94050831	2786	9,4,10	184,195,150	12,21,22	192,192,219	215	341	0.00251821472489	0.0410744345022	0.072,0.032,0.096	0.09,0.148,0.137	-0.058
2807	ENSG00000169398	PTK2	chr8	-	140864311	140864399	140925660	140925749	140846598	140846678	141001124	141001158	2807	25,29,25	270,317,342	37,43,35	173,242,235	238	237	0.0000217206516838	0.000990844725953	0.084,0.083,0.068	0.176,0.15,0.129	-0.073
2809	ENSG00000169398	PTK2	chr8	-	140879470	140879637	140925660	140925749	140864311	140864399	141001124	141001158	2809	28,37,24	333,430,389	39,43,35	205,282,282	238	316	0.0000493461947708	0.00193768276778	0.1,0.103,0.076	0.202,0.168,0.141	-0.077
2827	ENSG00000244026	FAM86DP	chr3	-	75427426	75427692	75429135	75429237	75426449	75426599	75430831	75430914	2827	6,7,15	9,6,6	5,9,8	2,0,0	251	415	0.00000969502236059	0.000515292007641	0.524,0.659,0.805	0.805,1.0,1.0	-0.272
2860	ENSG00000165115	KIF27	chr9	-	83859155	83859371	83870518	83870632	83853628	83853835	83880296	83880494	2860	88,158,156	32,54,41	113,107,101	15,20,24	263	365	0.0030721948091	0.0475989255955	0.792,0.802,0.841	0.913,0.881,0.854	-0.071
2867	ENSG00000165115	KIF27	chr9	-	83880296	83880494	83883812	83884018	83870518	83870632	83887040	83887196	2867	133,134,146	175,266,247	73,71,66	185,189,171	355	347	0.000911851024505	0.0189137320744	0.426,0.33,0.366	0.278,0.269,0.274	0.1
2911	ENSG00000184903	IMMP2L	chr7	-	111487237	111487341	111521312	111521449	110963499	110963565	111561850	111561923	2911	147,200,148	19,20,16	98,123,130	30,19,27	286	253	0.00161460111494	0.0293663232572	0.873,0.898,0.891	0.743,0.851,0.81	0.086
2921	ENSG00000112033	PPARD	chr6	+	35347066	35347150	35410986	35411217	35342557	35342681	35420126	35420281	2921	422,398,369	218,250,271	340,425,479	199,170,168	233	380	0.00156284923257	0.0286369909892	0.759,0.722,0.69	0.736,0.803,0.823	-0.064
2981	ENSG00000013810	TACC3	chr4	+	1730886	1730962	1731171	1731301	1723727	1723870	1735272	1735325	2981	7,1,4	301,272,287	12,2,15	240,229,296	225	279	0.00172143775497	0.0308899910758	0.028,0.005,0.017	0.058,0.011,0.059	-0.026
2992	ENSG00000196141	SPATS2L	chr2	+	200372108	200372251	200378140	200378371	200329430	200329480	200389222	200389283	2992	21,13,21	176,145,159	14,15,9	47,36,48	292	380	0.000802975416223	0.0171602828842	0.134,0.104,0.147	0.279,0.352,0.196	-0.147
2994	ENSG00000196141	SPATS2L	chr2	+	200378140	200378371	200383866	200384017	200329430	200329480	200389222	200389283	2994	176,145,159	86,102,100	47,36,48	67,43,75	380	300	0.000000117045122705	0.0000141702436363	0.618,0.529,0.557	0.356,0.398,0.336	0.205
3025	ENSG00000109265	CRACD	chr4	+	56272320	56272492	56298213	56298349	56179283	56179430	56307534	56307699	3025	41,39,44	21,14,15	31,44,36	3,3,10	321	285	0.000931860774228	0.0192180503719	0.634,0.712,0.723	0.902,0.929,0.762	-0.175
3080	ENSG00000048342	CC2D2A	chr4	+	15502821	15502923	15510138	15510240	15502428	15502517	15511246	15511423	3080	22,20,12	115,113,103	5,12,7	101,112,108	251	251	0.00174442621818	0.0311965733681	0.161,0.15,0.104	0.047,0.097,0.061	0.07
3082	ENSG00000048342	CC2D2A	chr4	+	15528619	15528726	15533192	15533333	15527446	15527656	15536919	15537076	3082	6,15,23	166,206,187	6,11,3	153,226,183	256	290	0.0028046506669	0.0444341641354	0.039,0.076,0.122	0.043,0.052,0.018	0.041
3091	ENSG00000168214	RBPJ	chr4	+	26408059	26408174	26414048	26414155	26406174	26406270	26415474	26415640	3091	2,3,3	19,11,9	0,0,0	6,7,6	264	256	0.000153552449752	0.00480124908566	0.093,0.209,0.244	0.0,0.0,0.0	0.182
3115	ENSG00000125388	GRK4	chr4	+	3035385	3035523	3037373	3037511	3029200	3029409	3040571	3040747	3115	8,7,3	1,3,5	2,0,0	1,5,8	287	287	0.0000773456338212	0.00277681107478	0.889,0.7,0.375	0.667,0.0,0.0	0.432
3139	ENSG00000109686	SH3D19	chr4	-	151144219	151144288	151147921	151148186	151143909	151144050	151149499	151149561	3139	631,584,654	23,25,26	363,431,364	21,44,35	414	218	0.0000114414991791	0.000587039675522	0.935,0.925,0.93	0.901,0.838,0.846	0.068
3147	ENSG00000138642	HERC6	chr4	+	88417424	88417579	88423859	88423973	88413076	88413266	88428579	88428750	3147	18,22,22	0,1,1	12,9,18	4,3,3	304	263	0.0000637066719805	0.00237491063979	1.0,0.95,0.95	0.722,0.722,0.838	0.206
3231	ENSG00000174233	ADCY6	chr12	-	48773468	48773647	48773939	48774098	48772507	48772543	48774401	48774518	3231	2,5,2	73,71,62	7,10,8	54,50,74	308	328	0.00100040410393	0.0203193648432	0.028,0.07,0.033	0.121,0.176,0.103	-0.09
3242	ENSG00000122566	HNRNPA2B1	chr7	-	26191055	26191128	26191421	26191650	26189956	26190460	26192494	26192577	3242	279,275,280	39,57,35	203,228,256	6,3,8	378	222	0.0000000000000008881784197	0.000000000000545707923294	0.808,0.739,0.825	0.952,0.978,0.949	-0.169
3243	ENSG00000122566	HNRNPA2B1	chr7	-	26191055	26191650	26192494	26192577	26189956	26190460	26193250	26193373	3243	4138,3693,3187	321,375,367	1542,1367,1633	182,238,235	232	744	0.0000579319088472	0.00220482161484	0.976,0.969,0.965	0.965,0.949,0.957	0.013
3245	ENSG00000122566	HNRNPA2B1	chr7	-	26191421	26191650	26192300	26192338	26190992	26191128	26192494	26192577	3245	7853,6997,6082	309,307,295	2714,2565,3039	217,257,282	187	378	0.0000000000000494049245958	0.0000000000236917098406	0.981,0.979,0.977	0.962,0.953,0.956	0.022
3246	ENSG00000122566	HNRNPA2B1	chr7	-	26191421	26191650	26192494	26192577	26190992	26191128	26193250	26193373	3246	4163,3716,3228	140,150,149	1543,1360,1631	70,115,132	232	378	0.000000827334111997	0.0000692776041005	0.98,0.976,0.972	0.973,0.951,0.953	0.017
3249	ENSG00000122566	HNRNPA2B1	chr7	-	26193250	26193373	26197621	26197732	26189932	26192577	26200571	26201301	3249	7428,7145,6788	11091,9680,8649	2128,2014,2297	3819,3629,4306	260	272	0.00065766890059	0.0147340015819	0.412,0.436,0.451	0.368,0.367,0.358	0.069
3252	ENSG00000122566	HNRNPA2B1	chr7	-	26193250	26193373	26195846	26195909	26192494	26192577	26196556	26196658	3252	113,138,101	11102,9680,8661	21,27,43	3819,3632,4302	212	272	0.00212678978321	0.0361723523232	0.013,0.018,0.015	0.007,0.009,0.013	0.006
3253	ENSG00000122566	HNRNPA2B1	chr7	-	26193250	26193373	26195846	26195909	26192494	26192577	26200571	26201301	3253	108,134,99	11091,9680,8649	19,26,43	3819,3629,4306	212	272	0.00323236382355	0.0494569273211	0.012,0.017,0.014	0.006,0.009,0.013	0.005
3254	ENSG00000122566	HNRNPA2B1	chr7	-	26193250	26193694	26197621	26197732	26190992	26192577	26200571	26201301	3254	7428,7145,6788	14386,13628,11989	2128,2014,2297	5041,4992,6129	260	593	0.000468570369161	0.0113187964773	0.541,0.545,0.564	0.491,0.479,0.461	0.073
3264	ENSG00000122566	HNRNPA2B1	chr7	-	26193598	26193694	26195846	26195909	26193250	26193373	26197621	26197732	3264	144,168,162	39,53,28	42,51,63	30,27,44	212	245	0.000000439999962021	0.00004159099641	0.81,0.786,0.87	0.618,0.686,0.623	0.18
3275	ENSG00000122566	HNRNPA2B1	chr7	-	26196400	26196481	26196806	26197461	26195846	26195909	26197621	26197732	3275	43437,39991,43032	13584,13975,11879	10597,10492,12179	4538,4751,5961	804	230	0.00000363530547709	0.000233882421617	0.478,0.45,0.509	0.4,0.387,0.369	0.094
3276	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196653	26196806	26197461	26196400	26196481	26197621	26197732	3276	43437,39992,43034	33687,33606,30030	10593,10492,12180	11306,11026,13135	804	246	0.0000732907195879	0.00266403545014	0.283,0.267,0.305	0.223,0.225,0.221	0.062
3277	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196653	26196877	26197017	26196400	26196481	26197621	26197732	3277	594,667,469	33687,33606,30030	822,848,1005	11306,11026,13135	289	246	0	0	0.015,0.017,0.013	0.058,0.061,0.061	-0.045
3278	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196806	26197017	26196400	26196481	26197314	26197461	3278	29508,28095,28287	35002,34700,31110	5946,5684,6794	11713,11432,13649	360	251	0.000000000100176866802	0.0000000285448900517	0.37,0.361,0.388	0.261,0.257,0.258	0.114
3279	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196877	26197017	26196400	26196481	26197314	26197461	3279	18806,18818,18077	35002,34700,31110	2742,2640,3201	11713,11432,13649	289	251	0	0	0.318,0.32,0.335	0.169,0.167,0.169	0.156
3280	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196806	26197461	26196400	26196481	26197621	26197732	3280	43437,39992,43034	35002,34700,31110	10593,10492,12180	11726,11439,13658	804	251	0.0000653427561047	0.0024203409878	0.279,0.265,0.302	0.22,0.223,0.218	0.062
3281	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196877	26197017	26196400	26196481	26197621	26197732	3281	594,667,469	35002,34700,31110	822,848,1005	11726,11439,13658	289	251	0	0	0.015,0.016,0.013	0.057,0.06,0.06	-0.044
3283	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196877	26197017	26196400	26196481	26200571	26201301	3283	581,660,460	35003,34700,31110	293,343,390	11750,11460,13676	289	251	0.0000000454494537561	0.00000627521629347	0.014,0.016,0.013	0.021,0.025,0.024	-0.009
3286	ENSG00000122566	HNRNPA2B1	chr7	-	26196806	26197017	26197314	26197461	26196556	26196658	26197621	26197732	3286	32975,30797,33054	45133,40649,39280	7419,7411,8470	14959,14482,17047	296	360	0.000000117632268593	0.0000142238103276	0.471,0.48,0.506	0.376,0.384,0.377	0.107
3289	ENSG00000122566	HNRNPA2B1	chr7	-	26196877	26197017	26197621	26197732	26196400	26196481	26200571	26201301	3289	7428,7145,6788	581,660,460	2143,2027,2317	293,343,390	260	289	0.0000000000000731636973228	0.0000000000347460407199	0.934,0.923,0.943	0.89,0.868,0.868	0.058
3290	ENSG00000122566	HNRNPA2B1	chr7	-	26197314	26197461	26197621	26197732	26196556	26197017	26200571	26201301	3290	7464,7170,6822	20427,20494,19643	2842,2707,3084	2975,2891,3498	260	296	0	0	0.294,0.285,0.283	0.521,0.516,0.501	-0.225
3291	ENSG00000122566	HNRNPA2B1	chr7	-	26197314	26197461	26197830	26197866	26196806	26197017	26200571	26200746	3291	432,443,319	20427,20494,19643	155,180,171	2975,2891,3498	185	296	0	0	0.033,0.033,0.025	0.077,0.091,0.073	-0.05
3313	ENSG00000084207	GSTP1	chr11	+	67584133	67584169	67584684	67584772	67583741	67583844	67585137	67585241	3313	32,19,23	4043,3031,4071	44,51,38	3326,3165,3981	185	237	0.000515567760588	0.0121952368317	0.01,0.008,0.007	0.017,0.02,0.012	-0.008
3331	ENSG00000112200	ZNF451	chr6	+	57150718	57150862	57152220	57152351	57147089	57148693	57161083	57161152	3331	59,36,61	1,9,6	26,30,14	1,1,0	293	280	0.000840174497058	0.0177660129292	0.983,0.793,0.907	0.961,0.966,1.0	-0.081
3336	ENSG00000114544	SLC41A3	chr3	-	126026392	126026479	126033606	126033678	126022785	126022932	126050942	126051050	3336	21,21,21	3,6,0	25,21,30	0,0,1	221	236	0.000454971400198	0.0110708956604	0.882,0.789,1.0	1.0,1.0,0.97	-0.1
3419	ENSG00000255526	NEDD8-MDP1	chr14	-	24215551	24215662	24217185	24217223	24214491	24214599	24218132	24218215	3419	685,598,506	113,123,96	1023,783,896	100,94,87	187	260	0.00000122329823737	0.0000959757035298	0.894,0.871,0.88	0.934,0.921,0.935	-0.048
3420	ENSG00000255526	NEDD8-MDP1	chr14	-	24215736	24215797	24217185	24217223	24215551	24215662	24218132	24218215	3420	686,600,506	78,58,50	1023,783,894	32,42,43	187	210	0.00000000236083297356	0.000000451537931063	0.908,0.921,0.919	0.973,0.954,0.959	-0.046
3453	ENSG00000076108	BAZ2A	chr12	-	56604216	56604291	56604584	56604799	56603519	56603700	56605072	56605327	3453	303,321,485	954,1173,1193	245,257,299	991,1051,1210	364	224	0.00260823685747	0.0421736132115	0.163,0.144,0.2	0.132,0.131,0.132	0.037
3532	ENSG00000179818	PCBP1-AS1	chr2	-	70053730	70053815	70055655	70055910	70051202	70051305	70059642	70059680	3532	7,3,3	7,4,8	1,2,1	10,9,8	404	234	0.00268208761175	0.0429982558318	0.367,0.303,0.178	0.055,0.114,0.068	0.204
3536	ENSG00000179818	PCBP1-AS1	chr2	-	70055655	70055910	70059642	70059680	70051202	70051305	70077300	70077381	3536	5,2,1	3,3,2	2,3,4	1,1,0	187	404	0.00139241385352	0.0262076653808	0.783,0.59,0.519	0.812,0.866,1.0	-0.262
3667	ENSG00000110619	CARS1	chr11	-	3012194	3012276	3015780	3015849	3006878	3006959	3017105	3017295	3667	787,605,928	7170,6525,5458	358,380,470	4279,3986,5055	218	231	0.00145939873538	0.0271564739883	0.104,0.089,0.153	0.081,0.092,0.09	0.028
3716	ENSG00000087053	MTMR2	chr11	-	95866402	95866486	95882373	95882496	95865600	95865676	95887611	95887684	3716	13,8,13	1,2,2	6,19,3	13,14,3	272	233	0.0000178186850717	0.000847042386199	0.918,0.774,0.848	0.283,0.538,0.461	0.419
3757	ENSG00000250802	ZBED3-AS1	chr5	+	77089345	77089403	77092491	77092533	77087486	77087619	77098654	77098747	3757	3,5,6	4,1,1	2,2,2	0,0,1	207	191	0.0015554006888	0.0285457581688	0.409,0.822,0.847	1.0,1.0,0.649	-0.19
3758	ENSG00000250802	ZBED3-AS1	chr5	+	77089345	77089403	77098654	77098747	77087486	77087619	77118319	77118521	3758	3,2,1	1,7,7	0,0,2	3,4,4	207	242	0.00285584479145	0.0450853826993	0.778,0.25,0.143	0.0,0.0,0.369	0.267
3762	ENSG00000250802	ZBED3-AS1	chr5	+	77098654	77098747	77105655	77105689	77087486	77087619	77118319	77118521	3762	1,7,7	8,0,2	3,4,4	0,1,0	242	183	0.000420445130671	0.0104164009616	0.086,1.0,0.726	1.0,0.752,1.0	-0.313
3809	ENSG00000178053	MLF1	chr3	+	158582655	158582929	158588851	158588924	158571193	158571391	158592433	158592581	3809	0,6,3	19,15,11	0,0,0	7,5,5	423	222	0.000953502625537	0.0195615833878	0.0,0.174,0.125	0.0,0.0,0.0	0.1
3826	ENSG00000111834	RSPH4A	chr6	+	116627628	116628369	116629566	116629702	116622767	116623002	116630434	116630552	3826	75,86,78	0,0,2	90,101,135	4,4,10	890	285	0.0000158020020021	0.000769406443199	1.0,1.0,0.926	0.878,0.89,0.812	0.115
3934	ENSG00000197275	RAD54B	chr8	-	94432610	94432656	94458267	94458436	94411120	94411315	94467404	94467555	3934	178,168,214	32,28,49	116,118,110	14,11,7	318	195	0.000412752350533	0.0102698133565	0.773,0.786,0.728	0.836,0.868,0.906	-0.108
3983	ENSG00000118482	PHF3	chr6	+	63679999	63680161	63691736	63692043	63646525	63646795	63694580	63694764	3983	72,130,149	570,808,762	46,49,50	459,475,389	311	456	0.0027136090291	0.0433842581822	0.156,0.191,0.223	0.128,0.131,0.159	0.051
4013	ENSG00000128609	NDUFA5	chr7	-	123551367	123551576	123553669	123553756	123550469	123550586	123557403	123557448	4013	0,0,0	25,24,25	4,4,1	6,6,7	236	358	0.0000000439354816972	0.00000613511571552	0.0,0.0,0.0	0.503,0.503,0.178	-0.395
4027	ENSG00000276087	NA	chr2	+	24139369	24139450	24146747	24146835	24135118	24135187	24146929	24147086	4027	5,2,6	7,17,6	0,1,1	9,4,3	230	237	0.00066684770939	0.0148807669133	0.424,0.108,0.507	0.0,0.205,0.256	0.193
4063	ENSG00000075151	EIF4G3	chr1	-	20980333	20980448	21001198	21001312	20973001	20973099	21002712	21002808	4063	6,10,19	240,283,241	0,1,2	200,245,198	263	264	0.000000805392704528	0.0000679030319137	0.024,0.034,0.073	0.0,0.004,0.01	0.039
4097	ENSG00000170264	FAM161A	chr2	-	61827103	61827258	61836009	61836109	61824853	61826599	61839420	61840525	4097	211,263,278	723,759,768	178,193,205	763,775,808	249	304	0.00296742474084	0.0462747525593	0.263,0.297,0.306	0.222,0.233,0.236	0.058
4100	ENSG00000170264	FAM161A	chr2	-	61836009	61836109	61842121	61842360	61827103	61827258	61853858	61854028	4100	83,95,67	432,489,452	50,53,42	378,428,422	388	249	0.00256815968448	0.0416678504609	0.11,0.111,0.087	0.078,0.074,0.06	0.032
4117	ENSG00000127948	POR	chr7	+	75980338	75980488	75981047	75981172	75979450	75979579	75981516	75981606	4117	504,432,592	897,843,699	319,367,413	782,819,925	299	274	0.00241369137135	0.0399058768839	0.34,0.32,0.437	0.272,0.291,0.29	0.081
4128	ENSG00000088367	EPB41L1	chr20	+	36214359	36214440	36218875	36218962	36212271	36212376	36221863	36221944	4128	45,28,48	93,67,81	18,20,18	64,74,115	230	236	0.0000525055168787	0.00202973155418	0.332,0.3,0.378	0.224,0.217,0.138	0.144
4136	ENSG00000150527	MIA2	chr14	+	39276933	39276955	39291018	39291111	39267410	39267522	39293270	39293381	4136	49,56,67	16,17,9	30,34,15	15,16,15	171	242	0.00297524439265	0.0463552313197	0.813,0.823,0.913	0.739,0.75,0.586	0.158
4287	ENSG00000077254	USP33	chr1	-	77713199	77713281	77715741	77715868	77711651	77711855	77717866	77718047	4287	216,249,247	331,392,323	248,258,275	294,253,290	276	231	0.00328085096102	0.0499552654252	0.353,0.347,0.39	0.414,0.46,0.442	-0.075
4288	ENSG00000077254	USP33	chr1	-	77714613	77714783	77715741	77715868	77713199	77713281	77717866	77718047	4288	220,254,248	95,97,140	250,259,268	78,57,69	276	319	0.0000237589446409	0.00106243233176	0.728,0.752,0.672	0.787,0.84,0.818	-0.098
4324	ENSG00000130023	ERMARD	chr6	+	169776333	169776411	169776454	169776673	169775939	169776065	169779181	169779295	4324	0,0,2	67,47,51	6,4,0	42,38,63	227	368	0.000743873854134	0.0161750194878	0.0,0.0,0.06	0.188,0.146,0.0	-0.091
4353	ENSG00000147162	OGT	chrX	+	71555189	71555385	71555953	71556094	71554512	71554592	71556679	71556780	4353	141,207,240	152,147,155	135,146,130	71,70,61	345	290	0.00264898889816	0.0426270026353	0.438,0.542,0.566	0.615,0.637,0.642	-0.116
4506	ENSG00000120690	ELF1	chr13	-	40951328	40951436	40958835	40959016	40949805	40949901	40981982	40982225	4506	758,926,1069	35,55,51	553,572,534	14,12,14	330	257	0.0000387748340528	0.00158626668181	0.944,0.929,0.942	0.969,0.974,0.967	-0.032
4523	ENSG00000248333	CDK11B	chr1	-	1645125	1645262	1649498	1649637	1642385	1642508	1652438	1652566	4523	9907,9020,8049	1196,981,1249	8161,8395,8800	819,759,885	288	286	0.00192657338916	0.0336045747849	0.892,0.901,0.865	0.908,0.917,0.908	-0.025
4533	ENSG00000081870	HSPB11	chr1	-	53928371	53928440	53930038	53930145	53923532	53923947	53939984	53940097	4533	1588,1449,1355	98,79,88	2876,2837,3310	84,110,150	256	218	0.0000811067858456	0.00287429116414	0.932,0.94,0.929	0.967,0.956,0.949	-0.024
4677	ENSG00000122545	SEPTIN7	chr7	+	35885827	35885879	35890667	35890793	35883890	35883987	35898247	35898383	4677	389,348,845	5538,5695,6748	299,290,346	6005,5603,5817	201	275	0.00000251304472276	0.000172169908559	0.088,0.077,0.146	0.064,0.066,0.075	0.035
4698	ENSG00000138386	NAB1	chr2	+	190673100	190673152	190683737	190683827	190670325	190670459	190685478	190685638	4698	57,120,115	27,38,44	59,52,49	28,49,44	201	239	0.00146218097766	0.0271876609022	0.715,0.79,0.757	0.715,0.558,0.57	0.14
4732	ENSG00000071054	MAP4K4	chr2	+	101885186	101885287	101887087	101887261	101882550	101882685	101887777	101887937	4732	180,235,181	11,14,11	189,186,241	28,18,30	250	323	0.000828854340905	0.0175755555786	0.955,0.956,0.955	0.897,0.93,0.912	0.042
