ID...1	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2182	ENSG00000100897	DCAF11	chr14	+	24115325	24115749	24115325	24115392	24115514	24115749	2182	1084,1148,1159	7,5,6	1091,1199,1237	11,18,15	271	149	0.00204263760924	0.0427368835081	0.988,0.992,0.991	0.982,0.973,0.978	0.013
2187	ENSG00000137145	DENND4C	chr9	+	19336269	19336832	19336269	19336414	19336685	19336832	2187	14,17,24	388,522,646	26,20,33	263,358,328	420	149	0.0000137548168757	0.0010399805987	0.013,0.011,0.013	0.034,0.019,0.034	-0.017
2197	ENSG00000143889	HNRNPLL	chr2	-	38602437	38603036	38602437	38602600	38602856	38603036	2197	1169,953,1472	243,300,243	807,1013,965	298,303,338	405	149	0.0023786837161	0.04760698922	0.639,0.539,0.69	0.499,0.552,0.512	0.102
2201	ENSG00000196352	CD55	chr1	+	207336692	207337409	207336692	207336818	207337328	207337409	2201	110,91,129	758,689,585	158,154,136	518,444,486	659	149	0.0000000198478272706	0.00000476910245975	0.032,0.029,0.047	0.065,0.073,0.06	-0.03
2212	ENSG00000261824	LINC00662	chr19	-	27792999	27793899	27792999	27793232	27793531	27793899	2212	17,22,20	2,2,10	11,8,12	14,6,14	448	149	0.00047411714135	0.014744578781	0.739,0.785,0.399	0.207,0.307,0.222	0.396
2251	ENSG00000179889	PDXDC1	chr16	+	15031734	15032979	15031734	15031906	15032860	15032979	2251	62,81,65	518,424,526	93,91,98	389,366,462	1103	149	0.00013835921997	0.00599137349506	0.016,0.025,0.016	0.031,0.032,0.028	-0.011
2259	ENSG00000134072	CAMK1	chr3	-	9757346	9757846	9757346	9757621	9757728	9757846	2259	5,4,4	3,2,4	1,0,1	13,6,16	256	149	0.0000000493125708045	0.00000978717551106	0.492,0.538,0.368	0.043,0.0,0.035	0.44
2281	ENSG00000160679	CHTOP	chr1	+	153636571	153638448	153636571	153636653	153638294	153638448	2281	177,334,287	799,780,840	165,169,187	761,704,833	1790	149	0.000620968862724	0.0179084662933	0.018,0.034,0.028	0.018,0.02,0.018	0.008
2282	ENSG00000018510	AGPS	chr2	+	177440964	177442235	177440964	177441036	177442119	177442235	2282	10,11,27	0,1,4	6,24,7	0,0,0	1232	149	0.00105826986507	0.026789506416	1.0,0.571,0.449	1.0,1.0,1.0	-0.327
2294	ENSG00000115548	KDM3A	chr2	+	86491140	86492716	86491140	86491275	86492038	86492716	2294	10,10,7	11,14,23	1,0,5	17,24,11	912	149	0.0000781491145396	0.00387192198409	0.129,0.105,0.047	0.01,0.0,0.069	0.067
2304	ENSG00000103168	TAF1C	chr16	-	84183075	84183328	84183075	84183149	84183243	84183328	2304	3,5,5	156,163,124	7,11,12	124,126,135	243	149	0.00205953823296	0.0427849869736	0.012,0.018,0.024	0.033,0.051,0.052	-0.027
2306	ENSG00000103051	COG4	chr16	-	70508405	70509388	70508405	70508464	70509230	70509388	2306	151,158,161	124,91,126	237,208,225	73,111,100	915	149	0.00016976177889	0.00693113091525	0.165,0.22,0.172	0.346,0.234,0.268	-0.097
2341	ENSG00000203875	SNHG5	chr6	-	85677078	85677875	85677078	85677492	85677794	85677875	2341	14,20,15	178,185,127	16,47,24	157,136,147	451	149	0.000766810904507	0.0209116943233	0.025,0.034,0.038	0.033,0.102,0.051	-0.03
2343	ENSG00000203875	SNHG5	chr6	-	85677423	85678032	85677423	85677875	85677953	85678032	2343	29,26,21	560,529,335	43,31,53	425,429,494	227	149	0.000781167381288	0.0211618613812	0.033,0.031,0.04	0.062,0.045,0.066	-0.023
2351	ENSG00000203875	SNHG5	chr6	-	85678135	85678733	85678135	85678188	85678693	85678733	2351	1207,1104,1122	379,368,266	768,649,810	302,295,350	654	149	0.000278254156396	0.0100031494211	0.42,0.406,0.49	0.367,0.334,0.345	0.09
2356	ENSG00000103266	STUB1	chr16	+	681792	682076	681792	681880	682058	682076	2356	1568,1268,1278	50,56,58	1414,1210,1557	91,79,91	327	149	0.000539802097695	0.0161807692913	0.935,0.912,0.909	0.876,0.875,0.886	0.04
2384	ENSG00000138678	GPAT3	chr4	+	83536107	83536763	83536107	83536206	83536503	83536763	2384	35,55,67	2,3,7	14,20,16	1,0,0	446	149	0.000248031003916	0.00914674334441	0.854,0.86,0.762	0.824,1.0,1.0	-0.116
2387	ENSG00000197989	SNHG12	chr1	-	28579532	28579981	28579532	28579587	28579911	28579981	2387	415,351,326	129,83,88	538,535,764	79,47,46	473	149	0.000000000111236908573	0.000000048910013031	0.503,0.571,0.539	0.682,0.782,0.84	-0.23
2388	ENSG00000197989	SNHG12	chr1	-	28579532	28579981	28579532	28579587	28579941	28579981	2388	426,360,336	48,46,39	561,551,775	22,28,25	503	149	0.0000000000537923039445	0.0000000255242637778	0.724,0.699,0.718	0.883,0.854,0.902	-0.166
2423	ENSG00000117616	RSRP1	chr1	-	25242248	25242705	25242248	25242426	25242538	25242705	2423	473,415,337	6,3,4	443,384,340	15,6,13	261	149	0.000810039108754	0.0217583813235	0.978,0.987,0.98	0.944,0.973,0.937	0.03
2441	ENSG00000147162	OGT	chrX	+	71544566	71548023	71544566	71544635	71547906	71548023	2441	2174,3248,3568	19,22,26	1406,1794,1590	30,23,19	3420	149	0.000545106299902	0.0162467413572	0.833,0.865,0.857	0.671,0.773,0.785	0.109
2450	ENSG00000176986	SEC24C	chr10	+	73770279	73770798	73770279	73770471	73770708	73770798	2450	170,160,183	263,313,293	115,109,105	300,281,332	386	149	0.0000257075211089	0.00173283243701	0.2,0.165,0.194	0.129,0.13,0.109	0.064
2474	ENSG00000160710	ADAR	chr1	-	154589756	154590409	154589756	154589928	154590261	154590409	2474	105,122,137	2,10,9	102,111,98	0,1,4	482	149	0.00113980605711	0.0283266583584	0.942,0.79,0.825	1.0,0.972,0.883	-0.099
2480	ENSG00000135775	COG2	chr1	+	230669355	230671640	230669355	230669535	230671515	230671640	2480	83,96,102	62,57,106	158,117,131	52,42,42	2129	149	0.0000000326380513727	0.00000696116050919	0.086,0.105,0.063	0.175,0.163,0.179	-0.088
2527	ENSG00000182224	CYB5D1	chr17	+	7858402	7858824	7858402	7858479	7858605	7858824	2527	15,13,15	34,17,26	8,5,6	38,30,31	275	149	0.00042902715517	0.013797476067	0.193,0.293,0.238	0.102,0.083,0.095	0.148
2547	ENSG00000136104	RNASEH2B	chr13	+	50953904	50956503	50953904	50953985	50956357	50956503	2547	63,48,34	114,105,85	25,25,23	91,80,106	2521	149	0.00109437775346	0.0274642871244	0.032,0.026,0.023	0.016,0.018,0.013	0.011
2601	ENSG00000197530	MIB2	chr1	+	1628272	1628722	1628272	1628399	1628488	1628722	2601	111,92,102	22,21,10	90,49,83	29,27,31	238	149	0.000422232315412	0.013666364184	0.76,0.733,0.865	0.66,0.532,0.626	0.18
2610	ENSG00000136718	IMP4	chr2	+	130342893	130343194	130342893	130342935	130343085	130343194	2610	54,44,36	356,408,264	146,105,136	349,338,393	299	149	0.0000000000000336397576461	0.0000000000343365811973	0.07,0.051,0.064	0.173,0.134,0.147	-0.09
2611	ENSG00000136718	IMP4	chr2	+	130342893	130343194	130342893	130342962	130343085	130343194	2611	54,44,36	31,47,30	142,105,136	28,25,39	272	149	0.0000000117870484484	0.00000327061985102	0.488,0.339,0.397	0.735,0.697,0.656	-0.288
2626	ENSG00000099330	OCEL1	chr19	+	17226692	17227199	17226692	17226869	17226974	17227199	2626	76,66,63	12,7,16	55,63,56	2,2,2	254	149	0.0000117431106208	0.000919501648062	0.788,0.847,0.698	0.942,0.949,0.943	-0.167
2695	ENSG00000163704	PRRT3	chr3	-	9945541	9948001	9945541	9945711	9946084	9948001	2695	10,17,11	0,1,0	11,7,3	4,7,1	522	149	0.0000000344692620002	0.00000724361402916	1.0,0.829,1.0	0.44,0.222,0.461	0.569
2708	ENSG00000100201	DDX17	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	2708	2726,3651,3783	437,503,470	1905,2527,2128	529,568,614	4089	149	0.00000000000442079706175	0.00000000302433887457	0.185,0.209,0.227	0.116,0.14,0.112	0.084
2710	ENSG00000204351	SKIV2L	chr6	+	31961040	31961675	31961040	31961094	31961546	31961675	2710	45,38,73	1,7,2	47,54,55	0,0,0	601	149	0.0000083665445505	0.000715915698363	0.918,0.574,0.9	1.0,1.0,1.0	-0.203
2721	ENSG00000107551	RASSF4	chr10	+	44970164	44971848	44970164	44970264	44971772	44971848	2721	8,0,2	0,4,3	2,6,4	0,0,1	1657	149	0.000202273191852	0.00786526234439	1.0,0.0,0.057	1.0,1.0,0.265	-0.403
2734	ENSG00000234741	GAS5	chr1	-	173865228	173865547	173865228	173865282	173865470	173865547	2734	541,459,435	1167,901,1151	501,421,530	778,603,656	337	149	0.000000692274345182	0.0000969862783593	0.17,0.184,0.143	0.222,0.236,0.263	-0.075
2752	ENSG00000166529	ZSCAN21	chr7	+	100056910	100057405	100056910	100057276	100057387	100057405	2752	30,35,36	1,0,0	14,16,36	5,2,0	260	149	0.0012114500348	0.0298476224091	0.945,1.0,1.0	0.616,0.821,1.0	0.169
2762	ENSG00000019144	PHLDB1	chr11	+	118644071	118644691	118644071	118644174	118644646	118644691	2762	14,11,23	4,8,8	21,21,30	1,1,4	621	149	0.000450450318167	0.0142567775119	0.456,0.248,0.408	0.834,0.834,0.643	-0.4
2785	ENSG00000143774	GUK1	chr1	+	228145510	228146067	228145510	228145624	228146012	228146067	2785	173,132,160	60,34,43	96,115,110	46,45,72	537	149	0.00164126839942	0.0367613251218	0.444,0.519,0.508	0.367,0.415,0.298	0.13
2787	ENSG00000143774	GUK1	chr1	+	228145510	228146067	228145510	228145624	228146025	228146067	2787	184,130,165	3509,3088,2774	100,116,116	3243,3064,3871	550	149	0.00232975243172	0.0468573712164	0.014,0.011,0.016	0.008,0.01,0.008	0.005
2824	ENSG00000272752	STAG3L5P-PVRIG2P-PILRB	chr7	+	100352563	100352914	100352563	100352667	100352760	100352914	2824	83,93,99	1,4,2	85,68,62	10,7,9	242	149	0.0000198986836921	0.00141468751224	0.981,0.935,0.968	0.84,0.857,0.809	0.126
2875	ENSG00000255717	SNHG1	chr11	-	62852810	62853115	62852810	62852839	62853074	62853115	2875	401,398,342	637,636,598	344,315,387	318,279,288	384	149	0.0000000000528830312874	0.0000000255242637778	0.196,0.195,0.182	0.296,0.305,0.343	-0.124
2876	ENSG00000255717	SNHG1	chr11	-	62852810	62853115	62852810	62852993	62853074	62853115	2876	102,141,96	72,63,64	111,109,165	25,20,24	230	149	0.000000000129589783349	0.0000000561163031532	0.479,0.592,0.493	0.742,0.779,0.817	-0.258
2877	ENSG00000255717	SNHG1	chr11	-	62852810	62853590	62852810	62853115	62853551	62853590	2877	133,121,134	837,787,742	101,108,132	403,347,406	585	149	0.000000581853276782	0.0000831403910638	0.039,0.038,0.044	0.06,0.073,0.076	-0.029
2878	ENSG00000255717	SNHG1	chr11	-	62853551	62853833	62853551	62853590	62853800	62853833	2878	55,53,66	884,822,739	84,61,105	403,363,394	359	149	0.000000000000000111022302463	0.000000000000198313587775	0.025,0.026,0.036	0.08,0.065,0.1	-0.053
2879	ENSG00000255717	SNHG1	chr11	-	62853800	62854064	62853800	62853833	62854017	62854064	2879	101,109,104	771,671,589	113,110,154	337,250,313	333	149	0.000000000000000111022302463	0.000000000000198313587775	0.055,0.068,0.073	0.13,0.164,0.18	-0.093
2881	ENSG00000255717	SNHG1	chr11	-	62853800	62854551	62853800	62853833	62854518	62854551	2881	135,138,123	15,18,20	146,134,194	11,9,3	834	149	0.000807806109577	0.0217188133694	0.617,0.578,0.524	0.703,0.727,0.92	-0.21
2882	ENSG00000255717	SNHG1	chr11	-	62853800	62854551	62853800	62854064	62854518	62854551	2882	54,44,44	373,289,277	57,50,64	165,158,136	603	149	0.00000000271156652687	0.000000861073014866	0.035,0.036,0.038	0.079,0.073,0.104	-0.049
2883	ENSG00000255717	SNHG1	chr11	-	62854518	62854938	62854518	62854551	62854887	62854938	2883	29,30,36	342,254,273	46,44,46	147,135,118	485	149	0.0000000000120928822511	0.00000000691229149473	0.025,0.035,0.039	0.088,0.091,0.107	-0.062
2886	ENSG00000255717	SNHG1	chr11	-	62854518	62855216	62854518	62854938	62855132	62855216	2886	59,49,43	332,274,323	68,44,64	129,115,112	343	149	0.000000000000239364084109	0.000000000201206633054	0.072,0.072,0.055	0.186,0.143,0.199	-0.11
2888	ENSG00000255717	SNHG1	chr11	-	62855132	62855885	62855132	62855216	62855423	62855885	2888	98,77,81	223,186,236	95,69,144	101,79,102	356	149	0.0000000000399406063778	0.0000000196810781082	0.155,0.148,0.126	0.282,0.268,0.371	-0.164
2889	ENSG00000255717	SNHG1	chr11	-	62855423	62855885	62855423	62855466	62855864	62855885	2889	163,199,141	13,24,24	212,160,178	8,8,9	547	149	0.000169592364526	0.00693113091525	0.774,0.693,0.615	0.878,0.845,0.843	-0.161
2902	ENSG00000147403	RPL10	chrX	+	154399337	154399594	154399337	154399396	154399486	154399594	2902	153,147,129	1707,1435,1461	192,195,165	1467,1305,1433	239	149	0.00128987350345	0.0311619482068	0.053,0.06,0.052	0.075,0.085,0.067	-0.021
2903	ENSG00000147403	RPL10	chrX	+	154399802	154400626	154399802	154399941	154400463	154400626	2903	294,210,212	3776,2788,2978	353,314,393	2947,2697,3533	671	149	0.00000694354109088	0.000623513979735	0.017,0.016,0.016	0.026,0.025,0.024	-0.009
2941	ENSG00000104365	IKBKB	chr8	+	42319269	42320844	42319269	42319421	42320734	42320844	2941	344,424,380	9,5,9	337,318,283	15,13,20	1462	149	0.00050415385053	0.0153939284702	0.796,0.896,0.811	0.696,0.714,0.591	0.167
3037	ENSG00000003393	ALS2	chr2	-	201704121	201704603	201704121	201704218	201704453	201704603	3037	2,8,5	18,14,37	0,1,3	25,31,19	384	149	0.0015076868621	0.0345546836558	0.041,0.181,0.05	0.0,0.012,0.058	0.067
3049	ENSG00000135974	C2orf49	chr2	+	105342847	105343223	105342847	105342974	105343100	105343223	3049	246,254,267	41,21,45	187,199,236	49,54,47	275	149	0.00111389717476	0.0277742636521	0.765,0.868,0.763	0.674,0.666,0.731	0.108
3067	ENSG00000060971	ACAA1	chr3	-	38125825	38126700	38125825	38125881	38126161	38126700	3067	333,210,299	699,574,633	228,318,363	460,358,487	429	149	0.0000192616350497	0.00137969305694	0.142,0.113,0.141	0.147,0.236,0.206	-0.064
3102	ENSG00000002016	RAD52	chr12	-	916343	916820	916343	916535	916638	916820	3102	5,2,3	5,2,5	2,0,4	0,1,0	252	149	0.00053718676644	0.0161438462512	0.372,0.372,0.262	1.0,0.0,1.0	-0.331
3114	ENSG00000214941	ZSWIM7	chr17	-	15976559	15978163	15976559	15977092	15978043	15978163	3114	721,547,562	89,91,98	629,577,633	123,146,142	1100	149	0.00206258721879	0.0427849869736	0.523,0.449,0.437	0.409,0.349,0.376	0.092
3134	ENSG00000117713	ARID1A	chr1	+	26773345	26773717	26773345	26773496	26773579	26773717	3134	11,35,11	158,164,170	5,4,6	122,130,156	232	149	0.0000249796081956	0.001687747523	0.043,0.121,0.04	0.026,0.019,0.024	0.045
3280	ENSG00000147099	HDAC8	chrX	-	72567581	72568030	72567581	72567796	72567888	72568030	3280	7,8,3	1,0,0	4,4,3	6,6,2	241	149	0.0000000373195296888	0.00000767332488134	0.812,1.0,1.0	0.292,0.292,0.481	0.582
3297	ENSG00000006282	SPATA20	chr17	+	50550707	50551190	50550707	50550917	50550997	50551190	3297	20,6,14	73,71,75	3,6,2	70,70,54	229	149	0.00018372856802	0.00732351809486	0.151,0.052,0.108	0.027,0.053,0.024	0.069
3305	ENSG00000177463	NR2C2	chr3	+	15037999	15039227	15037999	15038137	15039121	15039227	3305	20,29,16	131,263,242	22,40,26	112,135,138	1133	149	0.0000447898643477	0.00260181772979	0.02,0.014,0.009	0.025,0.038,0.024	-0.015
3317	ENSG00000101158	NELFCD	chr20	+	58988913	58989640	58988913	58989021	58989487	58989640	3317	54,70,67	228,260,252	102,86,70	229,185,233	615	149	0.00136886177219	0.0324664476757	0.054,0.061,0.061	0.097,0.101,0.068	-0.03
3346	ENSG00000270647	TAF15	chr17	+	35820023	35820437	35820023	35820075	35820331	35820437	3346	1068,1154,1131	19,17,18	853,874,1243	3,2,15	405	149	0.000376716211537	0.012563068058	0.954,0.961,0.959	0.991,0.994,0.968	-0.026
3350	ENSG00000246695	RASSF8-AS1	chr12	-	25952757	25955241	25952757	25953076	25955137	25955241	3350	34,15,22	0,0,2	34,19,28	1,5,3	2210	149	0.00157525711482	0.0358731859295	1.0,1.0,0.426	0.696,0.204,0.386	0.38
3354	ENSG00000077232	DNAJC10	chr2	+	182728575	182728994	182728575	182728658	182728862	182728994	3354	8,6,12	72,92,95	14,14,16	55,71,65	353	149	0.00189243656312	0.0406660428376	0.045,0.027,0.051	0.097,0.077,0.094	-0.048
3377	ENSG00000137841	PLCB2	chr15	-	40291264	40291924	40291264	40291487	40291848	40291924	3377	4,7,8	6,0,1	15,4,19	0,0,0	510	149	0.000196610157005	0.00770798118958	0.163,1.0,0.7	1.0,1.0,1.0	-0.379
3457	ENSG00000089737	DDX24	chr14	-	94079024	94079747	94079024	94079069	94079234	94079747	3457	523,496,526	15,7,15	486,466,544	1,2,8	314	149	0.0000964135616898	0.00452462987372	0.943,0.971,0.943	0.996,0.991,0.97	-0.033
3504	ENSG00000168890	TMEM150A	chr2	-	85601020	85601482	85601020	85601107	85601434	85601482	3504	0,3,0	5,4,5	4,2,3	1,0,2	476	149	0.000471467361332	0.014709798413	0.0,0.19,0.0	0.556,1.0,0.32	-0.562
3527	ENSG00000160796	NBEAL2	chr3	+	47007240	47007697	47007240	47007350	47007524	47007697	3527	10,16,20	30,42,31	35,26,26	23,33,28	323	149	0.00126733580776	0.0307735406846	0.133,0.149,0.229	0.412,0.267,0.3	-0.156
3643	ENSG00000143575	HAX1	chr1	+	154273335	154273961	154273335	154273534	154273773	154273961	3643	712,720,695	8,11,8	450,462,527	1,0,4	388	149	0.00108562589349	0.0273608360105	0.972,0.962,0.971	0.994,1.0,0.981	-0.023
3645	ENSG00000143575	HAX1	chr1	+	154274949	154275260	154274949	154275001	154275077	154275260	3645	32,39,36	6,1,9	26,35,31	2,0,0	225	149	0.0000399953444014	0.0024175552287	0.779,0.963,0.726	0.896,1.0,1.0	-0.143
3666	ENSG00000119509	INVS	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	3666	505,496,476	22,41,26	424,383,407	11,10,8	659	149	0.0000281075723078	0.00184246425816	0.838,0.732,0.805	0.897,0.896,0.92	-0.113
3680	ENSG00000130305	NSUN5	chr7	-	73307582	73308553	73307582	73307757	73308430	73308553	3680	101,84,83	160,97,115	120,134,97	81,71,86	822	149	0.0000009007319548	0.000117013269401	0.103,0.136,0.116	0.212,0.255,0.17	-0.094
3694	ENSG00000127980	PEX1	chr7	-	92492952	92494396	92492952	92493129	92494292	92494396	3694	17,14,20	24,24,20	15,13,29	8,8,13	1312	149	0.00184507223876	0.039978896576	0.074,0.062,0.102	0.176,0.156,0.202	-0.099
3719	ENSG00000108654	DDX5	chr17	-	64500548	64502069	64500548	64500773	64502009	64502069	3719	15493,15339,16549	5867,5121,5145	9474,10359,11241	6663,7387,8484	1385	149	0	0	0.221,0.244,0.257	0.133,0.131,0.125	0.111
3728	ENSG00000108654	DDX5	chr17	-	64503429	64504116	64503429	64503868	64503982	64504116	3728	4,11,9	2428,2525,2697	4,228,88	2299,2400,2602	263	149	0.0000000000000368594044176	0.0000000000363255785605	0.001,0.002,0.002	0.001,0.051,0.019	-0.022
3740	ENSG00000133216	EPHB2	chr1	+	22913461	22921500	22913461	22913564	22913657	22921500	3740	865,746,739	35,13,22	847,784,858	63,67,59	242	149	0.00000000195565685868	0.000000673405699049	0.938,0.972,0.954	0.892,0.878,0.9	0.065
3809	ENSG00000143499	SMYD2	chr1	+	214330949	214334308	214330949	214331070	214332017	214334308	3809	44,50,46	271,240,273	80,115,79	301,243,268	1096	149	0.0000050977076822	0.00049244886387	0.022,0.028,0.022	0.035,0.06,0.039	-0.021
3815	ENSG00000070610	GBA2	chr9	-	35736866	35737939	35736866	35737604	35737747	35737939	3815	7,14,6	0,1,0	10,7,7	6,1,1	292	149	0.0000422743123403	0.00249628067497	1.0,0.877,1.0	0.46,0.781,0.781	0.285
3840	ENSG00000134440	NARS1	chr18	-	57602354	57602943	57602354	57602486	57602811	57602943	3840	138,108,133	524,499,495	54,73,77	346,434,448	474	149	0.000981521526072	0.0252417920116	0.076,0.064,0.078	0.047,0.05,0.051	0.023
3862	ENSG00000131462	TUBG1	chr17	+	42613646	42613998	42613646	42613733	42613848	42613998	3862	19,12,6	96,77,70	2,8,4	103,105,117	264	149	0.000033016018028	0.00208760574168	0.1,0.081,0.046	0.011,0.041,0.019	0.052
3880	ENSG00000168818	STX18	chr4	-	4418967	4420944	4418967	4420129	4420863	4420944	3880	41,41,31	120,114,94	53,31,70	100,89,72	883	149	0.00198393518663	0.0418765639837	0.055,0.057,0.053	0.082,0.056,0.141	-0.038
3889	ENSG00000233184	NA	chr1	+	101080886	101083574	101080886	101080998	101083460	101083574	3889	46,35,35	3,2,3	38,29,19	1,0,0	2611	149	0.0000142830902361	0.00107141920984	0.467,0.5,0.4	0.684,1.0,1.0	-0.439
3906	ENSG00000143418	CERS2	chr1	-	150967391	150967714	150967391	150967484	150967663	150967714	3906	41,53,45	202,129,150	16,25,28	176,145,170	328	149	0.000029331059935	0.00190086551688	0.084,0.157,0.12	0.04,0.073,0.07	0.059
3974	ENSG00000159658	EFCAB14	chr1	-	46686783	46689691	46686783	46686870	46689586	46689691	3974	367,564,541	826,861,771	477,550,471	617,646,593	2865	149	0.00128246681326	0.0310354796977	0.023,0.033,0.035	0.039,0.042,0.04	-0.01
4038	ENSG00000080823	MOK	chr14	-	102232534	102233789	102232534	102232671	102233687	102233789	4038	19,18,18	2,0,3	14,28,19	1,0,0	1165	149	0.00106345358597	0.0268731242149	0.549,1.0,0.434	0.642,1.0,1.0	-0.22
4066	ENSG00000206140	TMEM191C	chr22	+	21468943	21469346	21468943	21469062	21469273	21469346	4066	4,3,8	0,1,4	2,0,0	1,1,1	360	149	0.000281741763288	0.0101031111603	1.0,0.554,0.453	0.453,0.0,0.0	0.518
4111	ENSG00000100722	ZC3H14	chr14	+	88609266	88609803	88609266	88609403	88609726	88609803	4111	69,77,55	2,0,0	69,78,90	1,4,5	472	149	0.00137398079133	0.0325338616539	0.916,1.0,1.0	0.956,0.86,0.85	0.083
4115	ENSG00000158411	MITD1	chr2	-	99171342	99174016	99171342	99171429	99173914	99174016	4115	44,47,50	1,0,0	21,43,37	4,2,3	2634	149	0.000000888982937153	0.000116857598063	0.713,1.0,1.0	0.229,0.549,0.411	0.508
4154	ENSG00000164548	TRA2A	chr7	-	23521706	23522432	23521706	23521840	23522131	23522432	4154	291,287,292	25,17,13	239,224,233	24,33,30	440	149	0.000439075232382	0.0140053238186	0.798,0.851,0.884	0.771,0.697,0.725	0.113
4164	ENSG00000071894	CPSF1	chr8	-	144393882	144394160	144393882	144394038	144394112	144394160	4164	47,55,58	414,385,307	27,34,33	372,336,444	223	149	0.000223727512423	0.00846443952826	0.071,0.087,0.112	0.046,0.063,0.047	0.038
4167	ENSG00000071894	CPSF1	chr8	-	144400165	144400493	144400165	144400276	144400353	144400493	4167	8,11,8	52,55,46	2,1,1	32,36,45	226	149	0.0000311389453309	0.00199540595865	0.092,0.116,0.103	0.04,0.018,0.014	0.08
4172	ENSG00000130340	SNX9	chr6	+	157938632	157940974	157938632	157938747	157940882	157940974	4172	252,301,299	187,242,197	194,174,210	212,204,189	2284	149	0.0016329358344	0.0366033773703	0.081,0.075,0.09	0.056,0.053,0.068	0.023
4176	ENSG00000243989	ACY1	chr3	+	51985851	51986331	51985851	51985946	51986254	51986331	4176	14,10,9	56,64,65	5,0,1	51,59,51	457	149	0.0000154658013833	0.00114215143032	0.075,0.048,0.043	0.031,0.0,0.006	0.043
4179	ENSG00000142798	HSPG2	chr1	-	21834678	21835637	21834678	21834945	21835539	21835637	4179	6,16,13	52,38,65	0,1,1	33,35,27	743	149	0.0000078463287061	0.000679539619456	0.023,0.078,0.039	0.0,0.006,0.007	0.042
