ID...1	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2343	ENSG00000158402	CDC25C	chr5	-	138319218	138319374	138326020	138326054	138291969	138292116	138328483	138328529	2343	19,12,23	483,459,401	19,38,26	307,342,343	183	298	0.000169190543137	0.00538292700878	0.06,0.041,0.085	0.092,0.153,0.11	-0.056
2344	ENSG00000158402	CDC25C	chr5	-	138325814	138325904	138326020	138326054	138319218	138319374	138328483	138328529	2344	19,12,23	404,411,319	19,37,28	277,307,374	183	239	0.00167177533126	0.032379701293	0.058,0.037,0.086	0.082,0.136,0.089	-0.042
2349	ENSG00000071626	DAZAP1	chr19	+	1418203	1418370	1418665	1418731	1417499	1417540	1421147	1421258	2349	932,794,968	716,663,582	688,663,742	645,674,734	298	215	0.00192286485224	0.0360048453324	0.484,0.464,0.545	0.435,0.415,0.422	0.074
2410	ENSG00000079819	EPB41L2	chr6	-	130876673	130876775	130880143	130880206	130870327	130870381	130885095	130885268	2410	51,58,63	35,35,35	32,34,36	50,36,47	212	251	0.000149767251467	0.00487226362974	0.633,0.662,0.681	0.431,0.528,0.476	0.18
2413	ENSG00000079819	EPB41L2	chr6	-	130878103	130878250	130880143	130880206	130869562	130870126	130885095	130885268	2413	53,68,67	1555,1681,1612	33,34,34	1476,1481,1625	212	296	0.000113835472536	0.00391497849299	0.045,0.053,0.055	0.03,0.031,0.028	0.021
2447	ENSG00000169231	THBS3	chr1	-	155203512	155203539	155204854	155204957	155203222	155203305	155205059	155205316	2447	9,7,4	6,10,4	5,7,16	0,2,1	252	176	0.00000953976535922	0.000518643102001	0.512,0.328,0.411	1.0,0.71,0.918	-0.459
2471	ENSG00000280987	MATR3	chr5	+	139293452	139293575	139307238	139308327	139279050	139279129	139314674	139314736	2471	14,8,23	270,301,327	7,9,2	268,280,271	272	298	0.00187041833386	0.0352750629945	0.054,0.028,0.072	0.028,0.034,0.008	0.028
2541	ENSG00000085788	DDHD2	chr8	+	38245741	38245950	38246232	38246300	38241964	38242385	38247712	38247835	2541	42,41,43	54,108,87	21,13,24	84,91,56	298	217	0.00199282174377	0.036993018463	0.362,0.217,0.265	0.154,0.094,0.238	0.119
2553	ENSG00000172456	FGGY	chr1	+	59346246	59346398	59378748	59378837	59339957	59340069	59512310	59512439	2553	29,24,35	5,4,2	24,26,33	0,0,0	298	238	0.00001217823127	0.000630930066133	0.822,0.827,0.933	1.0,1.0,1.0	-0.139
2555	ENSG00000172456	FGGY	chr1	+	59378748	59378837	59456960	59457076	59339957	59340069	59512310	59512439	2555	5,4,2	43,36,44	0,0,0	52,38,62	238	265	0.0000775838056609	0.00286557250333	0.115,0.11,0.048	0.0,0.0,0.0	0.091
2563	ENSG00000247828	TMEM161B-AS1	chr5	+	88282041	88282106	88285740	88285851	88270525	88270585	88287435	88287622	2563	44,47,47	81,99,57	45,70,68	54,39,61	214	260	0.00220549967771	0.0399793104196	0.398,0.366,0.5	0.503,0.686,0.575	-0.167
2574	ENSG00000072518	MARK2	chr11	+	63903060	63903158	63903985	63904147	63902600	63902782	63904785	63905043	2574	233,259,231	81,82,106	239,285,283	53,62,82	247	298	0.00151058418269	0.0299706955157	0.776,0.792,0.724	0.845,0.847,0.806	-0.069
2635	ENSG00000184007	PTP4A2	chr1	-	31911695	31911826	31918969	31919658	31910037	31910112	31937986	31938368	2635	161,136,184	3615,3839,3010	77,108,101	2906,2775,3396	298	280	0.000595021766578	0.014494921742	0.04,0.032,0.054	0.024,0.035,0.027	0.013
2636	ENSG00000168066	SF1	chr11	-	64765950	64766155	64766899	64767079	64764605	64765518	64767191	64767251	2636	409,351,389	20,9,23	418,380,387	45,39,52	298	298	0.000000136440311826	0.0000151762041906	0.953,0.975,0.944	0.903,0.907,0.882	0.06
2707	ENSG00000204120	GIGYF2	chr2	+	232724573	232724691	232731121	232731258	232703423	232703489	232735154	232735238	2707	17,25,26	2,3,4	16,25,4	0,1,0	267	286	0.00114177170009	0.0241098483166	0.901,0.899,0.874	1.0,0.964,1.0	-0.097
2717	ENSG00000130349	MTRES1	chr6	+	107039748	107040230	107044259	107044332	107028198	107028271	107051056	107051586	2717	62,67,74	371,310,273	42,48,46	315,293,373	298	222	0.00258144040809	0.0448837990266	0.111,0.139,0.168	0.09,0.109,0.084	0.045
2724	ENSG00000183426	NPIPA1	chr16	+	14935344	14935397	14937564	14937650	14935159	14935276	14941811	14941940	2724	15,11,11	17,11,7	8,3,8	83,44,9	202	235	0.000208162747146	0.00638196680578	0.507,0.538,0.646	0.101,0.073,0.508	0.336
2786	ENSG00000113391	FAM172A	chr5	-	93958776	93958968	93964457	93964523	93881469	93881688	94050730	94050831	2786	9,4,10	156,172,120	12,21,22	156,164,188	215	298	0.00253510611604	0.0442688564578	0.074,0.031,0.104	0.096,0.151,0.14	-0.059
2807	ENSG00000169398	PTK2	chr8	-	140864311	140864399	140925660	140925749	140846598	140846678	141001124	141001158	2807	25,27,25	268,316,342	37,43,35	172,242,232	238	237	0.0000112369269666	0.000592298542683	0.085,0.078,0.068	0.176,0.15,0.131	-0.075
2809	ENSG00000169398	PTK2	chr8	-	140879470	140879637	140925660	140925749	140864311	140864399	141001124	141001158	2809	28,35,24	269,342,310	39,43,35	156,207,227	238	298	0.0000118006075114	0.000616642209445	0.115,0.114,0.088	0.238,0.206,0.162	-0.096
2827	ENSG00000244026	FAM86DP	chr3	-	75427426	75427692	75429135	75429237	75426449	75426599	75430831	75430914	2827	6,7,15	9,6,5	5,9,8	0,0,0	251	298	0.0000000130358613903	0.0000019580268021	0.442,0.581,0.781	1.0,1.0,1.0	-0.399
2867	ENSG00000165115	KIF27	chr9	-	83880296	83880494	83883812	83884018	83870518	83870632	83887040	83887196	2867	75,67,94	112,196,176	43,37,36	142,131,125	298	298	0.00297679486577	0.049787998824	0.401,0.255,0.348	0.232,0.22,0.224	0.109
2911	ENSG00000184903	IMMP2L	chr7	-	111487237	111487341	111521312	111521449	110963499	110963565	111561850	111561923	2911	147,200,148	18,20,16	95,117,130	30,19,26	286	253	0.00107077095988	0.0229101946476	0.878,0.898,0.891	0.737,0.845,0.816	0.09
2979	ENSG00000013810	TACC3	chr4	+	1727707	1728787	1730886	1730962	1723727	1723870	1735272	1735325	2979	333,308,441	4,1,2	258,252,311	12,2,10	298	225	0.000172504233671	0.00547408537906	0.984,0.996,0.994	0.942,0.99,0.959	0.028
2981	ENSG00000013810	TACC3	chr4	+	1730886	1730962	1731171	1731301	1723727	1723870	1735272	1735325	2981	4,1,2	299,272,285	12,2,10	240,229,287	225	279	0.00041174788943	0.0109132760985	0.016,0.005,0.009	0.058,0.011,0.041	-0.027
2992	ENSG00000196141	SPATS2L	chr2	+	200372108	200372251	200378140	200378371	200329430	200329480	200389222	200389283	2992	21,13,21	162,133,153	14,15,9	44,36,44	292	298	0.000787640420692	0.0180609210881	0.117,0.091,0.123	0.245,0.298,0.173	-0.128
2994	ENSG00000196141	SPATS2L	chr2	+	200378140	200378371	200383866	200384017	200329430	200329480	200389222	200389283	2994	162,133,153	78,87,95	44,36,44	66,43,66	298	298	0.0000000381082738699	0.00000517082308234	0.675,0.605,0.617	0.4,0.456,0.4	0.214
3025	ENSG00000109265	CRACD	chr4	+	56272320	56272492	56298213	56298349	56179283	56179430	56307534	56307699	3025	28,30,32	21,13,15	24,35,32	3,3,9	298	285	0.000237111955129	0.00708782577132	0.56,0.688,0.671	0.884,0.918,0.773	-0.219
3043	ENSG00000197912	SPG7	chr16	+	89529476	89530808	89540943	89542279	89526328	89526468	89544647	89544772	3043	186,169,133	17,19,14	205,177,250	8,4,18	298	298	0.00142759088555	0.0286883286835	0.916,0.899,0.905	0.962,0.978,0.933	-0.051
3045	ENSG00000197912	SPG7	chr16	+	89532462	89532636	89540943	89542279	89530682	89530808	89544647	89544772	3045	87,88,81	25,19,17	103,119,121	10,4,18	298	298	0.0000907655535909	0.00326530174431	0.777,0.822,0.827	0.912,0.967,0.871	-0.108
3080	ENSG00000048342	CC2D2A	chr4	+	15502821	15502923	15510138	15510240	15502428	15502517	15511246	15511423	3080	22,20,12	115,113,103	4,12,7	101,112,108	251	251	0.00104458013226	0.0224857805375	0.161,0.15,0.104	0.038,0.097,0.061	0.073
3082	ENSG00000048342	CC2D2A	chr4	+	15528619	15528726	15533192	15533333	15527446	15527656	15536919	15537076	3082	6,15,23	164,204,186	6,11,3	152,226,181	256	290	0.00269831122378	0.0463009368882	0.04,0.077,0.123	0.043,0.052,0.018	0.042
3091	ENSG00000168214	RBPJ	chr4	+	26408059	26408174	26414048	26414155	26406174	26406270	26415474	26415640	3091	2,3,3	19,11,9	0,0,0	6,7,6	264	256	0.000153552449752	0.00497369270626	0.093,0.209,0.244	0.0,0.0,0.0	0.182
3115	ENSG00000125388	GRK4	chr4	+	3035385	3035523	3037373	3037511	3029200	3029409	3040571	3040747	3115	8,7,0	1,3,5	2,0,0	1,5,8	287	287	0.00174238871357	0.0333539539536	0.889,0.7,0.0	0.667,0.0,0.0	0.307
3139	ENSG00000109686	SH3D19	chr4	-	151144219	151144288	151147921	151148186	151143909	151144050	151149499	151149561	3139	503,486,530	23,25,26	294,339,304	21,44,35	298	218	0.0000114521592957	0.000600052268646	0.941,0.934,0.937	0.911,0.849,0.864	0.063
3147	ENSG00000138642	HERC6	chr4	+	88417424	88417579	88423859	88423973	88413076	88413266	88428579	88428750	3147	13,14,14	0,1,1	11,8,13	4,3,1	298	263	0.000927605242041	0.0205176537567	1.0,0.925,0.925	0.708,0.702,0.92	0.173
3179	ENSG00000003509	NDUFAF7	chr2	+	37241577	37241791	37242634	37242693	37237756	37237835	37243862	37243973	3179	5,5,6	12,11,3	4,0,0	8,9,14	298	208	0.0015410535017	0.0304505005707	0.225,0.241,0.583	0.259,0.0,0.0	0.263
3233	ENSG00000185379	RAD51D	chr17	-	35106987	35107122	35107365	35107447	35106385	35106481	35116858	35117037	3233	4,7,2	6,5,9	1,1,0	5,8,14	231	284	0.0000253749556888	0.00115905284398	0.45,0.633,0.215	0.197,0.133,0.0	0.323
3240	ENSG00000122566	HNRNPA2B1	chr7	-	26190992	26192338	26192494	26192577	26189665	26190460	26193250	26193373	3240	4110,3662,3173	610,547,516	1537,1360,1620	165,119,139	232	298	0.000000525301337428	0.0000460142123611	0.896,0.896,0.888	0.923,0.936,0.937	-0.039
3242	ENSG00000122566	HNRNPA2B1	chr7	-	26191055	26191128	26191421	26191650	26189956	26190460	26192494	26192577	3242	169,157,147	39,57,34	147,142,151	6,1,8	298	222	0	0	0.763,0.672,0.763	0.948,0.991,0.934	-0.225
3245	ENSG00000122566	HNRNPA2B1	chr7	-	26191421	26191650	26192300	26192338	26190992	26191128	26192494	26192577	3245	7853,6997,6081	199,189,162	2714,2565,3039	161,171,177	187	298	0.00000000000000044408920985	0.000000000000240356462232	0.984,0.983,0.984	0.964,0.96,0.965	0.021
3249	ENSG00000122566	HNRNPA2B1	chr7	-	26193250	26193373	26197621	26197732	26189932	26192577	26200571	26201301	3249	7346,7059,6710	10785,9379,8425	2106,1989,2256	3734,3539,4206	260	272	0.000485991390638	0.0123661772006	0.416,0.441,0.455	0.371,0.37,0.359	0.071
3254	ENSG00000122566	HNRNPA2B1	chr7	-	26193250	26193694	26197621	26197732	26190992	26192577	26200571	26201301	3254	7346,7059,6710	11176,9670,8711	2106,1989,2256	3855,3663,4366	260	298	0.000455345294836	0.0117700927185	0.43,0.456,0.469	0.385,0.384,0.372	0.071
3264	ENSG00000122566	HNRNPA2B1	chr7	-	26193598	26193694	26195846	26195909	26193250	26193373	26197621	26197732	3264	43,51,68	6,3,3	29,30,27	12,14,18	212	245	0.00000000192790505782	0.000000360574073179	0.892,0.952,0.963	0.736,0.712,0.634	0.242
3275	ENSG00000122566	HNRNPA2B1	chr7	-	26196400	26196481	26196806	26197461	26195846	26195909	26197621	26197732	3275	32226,29931,32393	13021,13292,11346	7243,7213,8186	4345,4534,5687	298	230	0.00000000844501946151	0.00000132603230219	0.656,0.635,0.688	0.563,0.551,0.526	0.113
3276	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196653	26196806	26197461	26196400	26196481	26197621	26197732	3276	32226,29932,32395	33007,32900,29433	7239,7213,8187	11105,10808,12851	298	246	0.000000328758605783	0.0000316604994899	0.446,0.429,0.476	0.35,0.355,0.345	0.1
3277	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196653	26196877	26197017	26196400	26196481	26197621	26197732	3277	71,77,38	33007,32900,29433	712,695,798	11105,10808,12851	289	246	0	0	0.002,0.002,0.001	0.052,0.052,0.05	-0.05
3278	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196806	26197017	26196400	26196481	26197314	26197461	3278	19658,19580,18956	34212,33891,30423	2972,2834,3361	11483,11185,13321	298	251	0	0	0.326,0.327,0.344	0.179,0.176,0.175	0.156
3279	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196877	26197017	26196400	26196481	26197314	26197461	3279	18283,18228,17646	34212,33891,30423	2632,2487,2994	11483,11185,13321	289	251	0	0	0.317,0.318,0.335	0.166,0.162,0.163	0.16
3280	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196806	26197461	26196400	26196481	26197621	26197732	3280	32226,29932,32395	34212,33891,30423	7239,7213,8187	11496,11192,13330	298	251	0.000000279054959362	0.0000276999216372	0.442,0.427,0.473	0.347,0.352,0.341	0.101
3281	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26196658	26196877	26197017	26196400	26196481	26197621	26197732	3281	71,77,38	34212,33891,30423	712,695,798	11496,11192,13330	289	251	0	0	0.002,0.002,0.001	0.051,0.051,0.049	-0.049
3285	ENSG00000122566	HNRNPA2B1	chr7	-	26196806	26197017	26197621	26197732	26196556	26196653	26200571	26201301	3285	7346,7059,6710	34,32,53	2100,1997,2258	211,204,181	260	298	0	0	0.996,0.996,0.993	0.919,0.918,0.935	0.071
3286	ENSG00000122566	HNRNPA2B1	chr7	-	26196806	26197017	26197314	26197461	26196556	26196658	26197621	26197732	3286	32226,29931,32393	35283,32134,29949	7239,7216,8185	11985,11632,13614	296	298	0.0000000118853263897	0.00000179076563913	0.479,0.484,0.521	0.378,0.384,0.377	0.115
3289	ENSG00000122566	HNRNPA2B1	chr7	-	26196877	26197017	26197621	26197732	26196400	26196481	26200571	26201301	3289	7346,7059,6710	58,70,29	2121,2002,2276	183,190,183	260	289	0	0	0.993,0.991,0.996	0.928,0.921,0.933	0.066
3290	ENSG00000122566	HNRNPA2B1	chr7	-	26197314	26197461	26197621	26197732	26196556	26197017	26200571	26201301	3290	7382,7084,6744	19678,19628,18982	2820,2682,3043	2795,2696,3213	260	296	0	0	0.299,0.291,0.288	0.535,0.531,0.519	-0.236
3291	ENSG00000122566	HNRNPA2B1	chr7	-	26197314	26197461	26197830	26197866	26196806	26197017	26200571	26200746	3291	432,443,319	19678,19628,18982	155,180,171	2795,2696,3213	185	296	0	0	0.034,0.035,0.026	0.081,0.097,0.078	-0.054
3313	ENSG00000084207	GSTP1	chr11	+	67584133	67584169	67584684	67584772	67583741	67583844	67585137	67585241	3313	32,19,23	4039,3029,4070	44,51,37	3319,3161,3978	185	237	0.000622555247943	0.0150558599541	0.01,0.008,0.007	0.017,0.02,0.012	-0.008
3331	ENSG00000112200	ZNF451	chr6	+	57150718	57150862	57152220	57152351	57147089	57148693	57161083	57161152	3331	59,35,58	1,9,5	26,28,11	1,1,0	293	280	0.00138256801584	0.0280043010543	0.983,0.788,0.917	0.961,0.964,1.0	-0.079
3417	ENSG00000142856	ITGB3BP	chr1	-	63478763	63478833	63490082	63490218	63454889	63454968	63523128	63523255	3417	1,9,3	60,76,73	22,9,6	69,73,77	285	219	0.00173347349435	0.0332292531868	0.013,0.083,0.031	0.197,0.087,0.056	-0.071
3419	ENSG00000255526	NEDD8-MDP1	chr14	-	24215551	24215662	24217185	24217223	24214491	24214599	24218132	24218215	3419	684,598,506	113,122,95	1023,782,896	100,92,87	187	260	0.00000120400224801	0.0000933159534316	0.894,0.872,0.881	0.934,0.922,0.935	-0.048
3420	ENSG00000255526	NEDD8-MDP1	chr14	-	24215736	24215797	24217185	24217223	24215551	24215662	24218132	24218215	3420	685,600,506	78,58,50	1023,782,894	32,42,43	187	210	0.00000000234723285253	0.000000425846940049	0.908,0.921,0.919	0.973,0.954,0.959	-0.046
3497	ENSG00000136536	MARCHF7	chr2	+	159743060	159743253	159745769	159745937	159729008	159729175	159747804	159748903	3497	411,453,622	143,190,202	302,302,243	134,185,152	298	298	0.000211253187649	0.00644763097357	0.742,0.705,0.755	0.693,0.62,0.615	0.091
3667	ENSG00000110619	CARS1	chr11	-	3012194	3012276	3015780	3015849	3006878	3006959	3017105	3017295	3667	785,604,921	7165,6520,5452	356,379,469	4277,3982,5055	218	231	0.00147698910689	0.0294610215492	0.104,0.089,0.152	0.081,0.092,0.09	0.027
3679	ENSG00000108468	CBX1	chr17	-	48075988	48076178	48076864	48077041	48075005	48075100	48101267	48101302	3679	1924,1918,1923	43,40,40	2581,2669,2670	32,21,41	298	298	0.000260304929589	0.00760054306314	0.978,0.98,0.98	0.988,0.992,0.985	-0.009
3716	ENSG00000087053	MTMR2	chr11	-	95866402	95866486	95882373	95882496	95865600	95865676	95887611	95887684	3716	13,8,13	1,2,2	6,19,3	13,14,3	272	233	0.0000178186850717	0.000872305219015	0.918,0.774,0.848	0.283,0.538,0.461	0.419
3757	ENSG00000250802	ZBED3-AS1	chr5	+	77089345	77089403	77092491	77092533	77087486	77087619	77098654	77098747	3757	2,5,6	4,1,1	2,2,2	0,0,1	207	191	0.00151695164683	0.0300785494262	0.316,0.822,0.847	1.0,1.0,0.649	-0.221
3762	ENSG00000250802	ZBED3-AS1	chr5	+	77098654	77098747	77105655	77105689	77087486	77087619	77118319	77118521	3762	1,7,7	8,0,2	3,4,4	0,1,0	242	183	0.000420445130671	0.0110657823158	0.086,1.0,0.726	1.0,0.752,1.0	-0.313
3787	ENSG00000138182	KIF20B	chr10	+	89718709	89718872	89719418	89719706	89717575	89717722	89723963	89724103	3787	84,113,171	177,227,282	65,62,66	159,218,188	298	298	0.000935254721449	0.0206397295373	0.322,0.332,0.377	0.29,0.221,0.26	0.087
3826	ENSG00000111834	RSPH4A	chr6	+	116627628	116628369	116629566	116629702	116622767	116623002	116630434	116630552	3826	13,10,9	0,0,0	11,9,18	4,2,10	298	285	0.0000000465034305508	0.00000614638315852	1.0,1.0,1.0	0.725,0.811,0.633	0.277
3851	ENSG00000145293	ENOPH1	chr4	+	82454721	82454854	82456914	82457038	82447919	82448021	82459980	82461087	3851	50,78,62	586,533,585	71,73,114	496,420,545	282	273	0.00047369639941	0.0121343682896	0.076,0.124,0.093	0.122,0.144,0.168	-0.047
3905	ENSG00000172766	NAA16	chr13	+	41336649	41336756	41355143	41355216	41331273	41331369	41358303	41358718	3905	16,25,24	1,3,1	18,22,8	5,6,4	256	222	0.00196307359393	0.0366021040904	0.933,0.878,0.954	0.757,0.761,0.634	0.204
3934	ENSG00000197275	RAD54B	chr8	-	94432610	94432656	94458267	94458436	94411120	94411315	94467404	94467555	3934	161,150,194	32,28,49	111,109,103	14,11,7	298	195	0.000210531634811	0.00643220287358	0.767,0.778,0.722	0.838,0.866,0.906	-0.114
4013	ENSG00000128609	NDUFA5	chr7	-	123551367	123551576	123553669	123553756	123550469	123550586	123557403	123557448	4013	0,0,0	25,22,24	4,4,1	6,6,7	236	298	0.000000102748900721	0.0000119788402536	0.0,0.0,0.0	0.457,0.457,0.153	-0.356
4027	ENSG00000276087	NA	chr2	+	24139369	24139450	24146747	24146835	24135118	24135187	24146929	24147086	4027	5,2,6	7,17,6	0,1,1	9,4,3	230	237	0.00066684770939	0.0158913583175	0.424,0.108,0.507	0.0,0.205,0.256	0.193
4063	ENSG00000075151	EIF4G3	chr1	-	20980333	20980448	21001198	21001312	20973001	20973099	21002712	21002808	4063	6,10,17	240,283,240	0,1,1	200,245,198	263	264	0.00000131954952265	0.000100344801651	0.024,0.034,0.066	0.0,0.004,0.005	0.038
4088	ENSG00000144118	RALB	chr2	+	120278614	120278778	120285873	120286082	120253450	120253731	120289579	120289592	4088	23,27,20	1183,1159,1369	29,34,34	939,975,987	298	298	0.00131272994929	0.0269047155103	0.019,0.023,0.014	0.03,0.034,0.033	-0.014
4100	ENSG00000170264	FAM161A	chr2	-	61836009	61836109	61842121	61842360	61827103	61827258	61853858	61854028	4100	51,53,33	423,482,447	27,29,17	375,420,422	298	249	0.00156814761395	0.0308357183683	0.092,0.084,0.058	0.057,0.055,0.033	0.03
4116	ENSG00000139620	KANSL2	chr12	-	48660467	48660619	48662559	48662654	48654940	48655060	48667692	48667789	4116	11,8,3	30,23,32	10,18,13	17,15,20	244	298	0.00220568960057	0.0399793104196	0.309,0.298,0.103	0.418,0.594,0.443	-0.248
4117	ENSG00000127948	POR	chr7	+	75980338	75980488	75981047	75981172	75979450	75979579	75981516	75981606	4117	500,428,582	883,814,673	315,363,413	764,801,900	298	274	0.0024992497635	0.0438006180061	0.342,0.326,0.443	0.275,0.294,0.297	0.082
4128	ENSG00000088367	EPB41L1	chr20	+	36214359	36214440	36218875	36218962	36212271	36212376	36221863	36221944	4128	45,28,48	93,65,81	18,20,17	64,74,115	230	236	0.0000380702980457	0.00160151478288	0.332,0.307,0.378	0.224,0.217,0.132	0.148
4166	ENSG00000197622	CDC42SE1	chr1	-	151055015	151055126	151055676	151055993	151054236	151054321	151056655	151056786	4166	21,16,18	185,193,143	3,5,6	157,134,180	298	260	0.0000032492252372	0.00021304991018	0.09,0.067,0.099	0.016,0.032,0.028	0.06
4247	ENSG00000170144	HNRNPA3	chr2	+	177216859	177216940	177217704	177217845	177215977	177216188	177219036	177219159	4247	173,153,154	7393,7512,5602	401,376,441	11817,11232,12807	230	290	0.000185635289403	0.00582967016942	0.029,0.025,0.034	0.041,0.04,0.042	-0.012
4288	ENSG00000077254	USP33	chr1	-	77714613	77714783	77715741	77715868	77713199	77713281	77717866	77718047	4288	214,250,243	80,74,98	243,243,262	70,43,46	276	298	0.00019809398791	0.00612365783111	0.743,0.785,0.728	0.789,0.859,0.86	-0.084
4324	ENSG00000130023	ERMARD	chr6	+	169776333	169776411	169776454	169776673	169775939	169776065	169779181	169779295	4324	0,0,2	48,36,37	6,4,0	35,30,45	227	298	0.000771060836793	0.0177648382709	0.0,0.0,0.066	0.184,0.149,0.0	-0.089
4353	ENSG00000147162	OGT	chrX	+	71555189	71555385	71555953	71556094	71554512	71554592	71556679	71556780	4353	129,193,222	144,142,145	123,138,120	67,70,53	298	290	0.00257886950051	0.0448551985779	0.466,0.569,0.598	0.641,0.657,0.688	-0.118
4405	ENSG00000256500	NA	chr14	+	103574106	103574170	103587273	103587364	103571622	103571820	103654563	103654825	4405	191,154,156	6,10,5	110,94,122	11,16,19	213	240	0.00000622088328084	0.000361273546653	0.973,0.946,0.972	0.918,0.869,0.879	0.075
4424	ENSG00000175782	SLC35E3	chr12	+	68747929	68748040	68748075	68748245	68746124	68746779	68752031	68752190	4424	13,4,11	3,2,4	8,3,20	1,0,0	260	298	0.0000904297794347	0.00325443070632	0.832,0.696,0.759	0.902,1.0,1.0	-0.205
